EnsemblId,TranscriptionFactorBindingSites
ENSG00000090776,CTCF|HNF4|Irf|Klf7|LRH1|NERF1a|RREB-1|Sp1|Sp4
ENSG00000090857,Err-alpha|Klf7|Myc|NR4A2|Sp1|Sp4|Tcf
ENSG00000090861,Crx|GCNF
ENSG00000090863,Egr|HNF4|Hoxa9|Klf7|LRH1|Sp1|YY1
ENSG00000090889,ATF4|ATF|Ets|GABP|HNF4|Klf7|Nrf-2|Pax-6
ENSG00000090905,ATF|Bach1|Bach2|Bsx|Cart1|Dbx2|Dlx2|Elf3|Elk1|Ets|Foxo|GABP|GCNF|Hlx1|Hlxb9|Hoxa5|Hoxb6|Hoxb7|Hoxb8|Hoxc6|Lhx3|MIF-1|Msx-1|NF-I|NF-Y|NRSF|Nkx6-1|Nrf-2|Pou2f1|Pou3f2|Pou6f1|RBP-Jkappa|Rfx|Sp1|Tal1beta|Tel2|Vax2|YY1
ENSG00000090920,Ascl2|CACD|E2A|HEN1|HNF4|Myf|Obox6|Spdef
ENSG00000090924,Arnt|CTCF|Ebox|Egr|Elk1|Esr1|INSM1|KROX|Klf7|Myc|NF-Y|NF-kappaB|Octamer|Olf-1|PPARG|Pou2f1|RP58|RXR|STAT|Sp1|Sp4|Spdef
ENSG00000090932,Ascl2|CTCF|E2A|FEV|HEN1|Jundm2|Klf7|NF-kappaB|Pou2f1|RREB-1|Sp1|Sp4|TBX5|YY1
ENSG00000090971,CREB|GABP|MIF-1|Myf|Rfx
ENSG00000090975,Bach2|Hmx|NF-Y|RREB-1
ENSG00000090989,Arnt|Elk1|GABP|Klf7|Myc|STAT|Sp1|Stra13
ENSG00000091009,AP-1|AP-2|AP-4|Egr|Hoxb3|INSM1|Maf|NF-E2|Nrf-2|STAT
ENSG00000091010,Cdx2|E2A|E2F|Hoxa9|Hoxb9|Hoxc10|Hoxc9|Klf7|Mrg|Myf|NERF1a|NRSF|Nrf-1|PPARG|Sp1|Zfp161
ENSG00000091039,Arid3a|Ascl2|Barhl1|Egr|HNF6|Hlx1|Hoxa5|Hoxb4|Isl2|Klf7|Lhx4|Myc|Nkx2|Nkx6-1|Pax7|RAR|STAT|Sp4|Stra13
ENSG00000091073,AP-1|AP-4|Bach1|Bach2|CTCF|E2A|Egr|GABP|HNF4|KROX|NR4A2|Nrf-2|PPARG|RP58|STAT|Sp1|Sp4|Tal1beta|znf143
ENSG00000091106,AP-1|Hsf
ENSG00000091136,Arid3a|Dbx2|En-1|Ets|FEV|HNF1|Hoxa3|Hoxa7|Hoxb4|Hoxd8|Lhx3|Mef2|NERF1a|NF-kappaB|Nkx6-1|Nrf-2|Pax-6|Pdx1|Pou4f3|Pou6f1|RP58|Rfx|STAT|Sp4|Tcf
ENSG00000091157,Egr|Err-alpha|HNF4|Mrg|PPARG|RXR::LXR|Sp4|Tgif1|YY1
ENSG00000091164,CREB|HEB|Nrf-1|Nrf-2|Stra13|Tgif1
ENSG00000091181,ATF3|ATF|Bach1|Bach2|CREB|Egr|Ets|GABP|Hoxa9|Jundm2|Klf7|Rfx|Sp1|Sp4
ENSG00000091317,Dlx3|Ets|RORalpha1|STAT|Sp4|Tel2
ENSG00000091409,AP-4|Ascl2|CTCF|E2A|E2F|Elf3|Esr1|Esr2|HEB|Irf|Klf7|Nkx6-1|Nobox|Pou2f1|Pou5f1|Sox|Sp1|Tal1
ENSG00000091428,AP-1|AP-2|AP-4|Ascl2|Bach1|CHX10|CTCF|Dbx1|Dlx3|E2A|Egr|Elf3|Elk1|Esr2|Esx1|Ets|FEV|Foxa|Foxc1|Foxd1|Foxd3|Foxj2|GABP|GATA|GCNF|Gbx1|HEB|HEN1|HNF1|HNF4|Hmx|Hoxa13|Hoxa5|Hoxa9|Hoxb13|Hoxb3|Hoxb6|Hoxb9|Hoxc10|Irf|Isx|LF-A1|LRH1|Lhx3|MafB|Maf|Mef2|Mrg1::Hoxa9|Mrg|NERF1a|NF-E2|NF-kappaB|NR4A2|Nkx6-1|OTX|PPARG|PU.1|Pax7|Pbx-1|Pbx|Pdx1|Pou2f1|Pou3f4|Pou5f1|Pou6f1|RAR|RREB-1|Rfx|SF1|STAT|Sox|Sp1|TLX1::NFIC|Tal1|Tal1beta|Tcf|Tel2|Tgif1|Vax2|YY1
ENSG00000091436,Arid3a|CTCF|Esr1|HNF4|Hoxa3|Hoxa5|Hoxc6|Hoxc9|Hsf|Isl2|LF-A1|Mef2|NF-I|Pbx-1|Pou2f1|Prrx2|RXR|Srf
ENSG00000091482,AP-1|Err-alpha|HNF4|HNF6|LRH1|Maf|Mef2|NF-E2|NR4A2|NRSF|Nrf-2|Octamer|Pbx-1|Pou6f1|RXR::LXR|SF1
ENSG00000091483,Duxl|Egr|Err-alpha|NR4A2|OTX|STAT|Sp4|Tal1beta|znf143
ENSG00000091490,AP-4|AREB6|Ebox|Egr|Elf1|En-1|Ets|Foxc1|HEB|Hoxb3|Hoxb7|INSM1|Lhx3|Lmo2-complex|Mef2|NERF1a|Nkx6-1|Nrf-2|Octamer|Pax-6|Pax7|Phox2a|Pou2f1|Pou3f2|Pou4f3|Sp1|Sp4|Vax2
ENSG00000091513,GABP|HEN1
ENSG00000091527,AP-1|CREB|Elf1|NF-Y|Nrf-1|Octamer|PU.1|Sp1|Sp4|Tgif1|Zfp161
ENSG00000091536,CTCF|Hlx1|Klf7|NF-I|Nkx6-1|Pou4f3|RREB-1|Rfx|Sp1|Sp4|Tal1
ENSG00000091542,ATF4|ATF|Esx1|GABP|HNF4|Lhx8|NF-kappaB|Nkx1-1|Nkx6-1|Nrf-1|PPARG|Phox2a|Prrx1|Sp1
ENSG00000091583,HNF1|NR3C
ENSG00000091592,Klf7|Sp1
ENSG00000091622,E2A|Mrg|Myf|NRSF|Sp1|Sp4
ENSG00000091640,AP-1|Egr|HNF4|Klf7|NF-Y|PPARG|RREB-1|RXR::LXR|Sp1|Sp4
ENSG00000091651,FEV|GCNF|Hoxa9|Hsf|Klf7|NF-Y|Nkx2|Nrf-1|PU.1|RP58|Sp1|Sp4|Tal1beta
ENSG00000091656,AP-4|Barx2|Bsx|CDP|Dbx1|Duxl|Egr|Elf1|Elf3|Ets|FEV|Foxc1|Foxk1|GABP|HEB|HNF1|Hoxa5|Hoxb13|Hoxc6|Irf|Lhx3|Mrg1::Hoxa9|Msx2|NERF1a|Nkx6-1|Octamer|Pou2f1|Pou3f4|Pou5f1|Pou6f1|Prrx2|RP58|RREB-1|Sox|Tal1|Tcf|znf143
ENSG00000091664,Barx2|Dbx1|Err-alpha|HNF1|Hoxd8|LRH1|NRSF|Pou2f1|RORalpha1|Rfx|SF1|Tcf
ENSG00000091831,AP-1|Arid3a|Ascl2|CTCF|Dbx2|Elk1|Err-alpha|Esr1|Esr2|Foxc1|GATA|GCNF|HEN1|Hoxa3|Hoxa5|Hoxa7|Hoxa9|Hoxc9|Hoxd8|Irf|Isl2|Jundm2|Lhx3|Mef2|Msx2|NR4A2|Nkx6-1|Obox3|Octamer|PPARG|Pax-6|Pax7|Pdx1|Pou2f1|Pou3f2|Pou3f4|Pou5f1|RAR|RREB-1|STAT|Sp1|Sp4|Tcf
ENSG00000091844,RAR
ENSG00000091879,Ets|FEV|GATA|Gfi1|Lhx3|Mef2|Nobox|Pbx-1|Rfx|STAT
ENSG00000091947,HEB|Sp4
ENSG00000091972,RREB-1|Tgif1
ENSG00000091986,CTCF|GATA|Gsc|Hoxa7|Isx|Lhx4|PPAR|Pou2f1|Pou3f2|Pou4f3|TEF-1
ENSG00000092009,PU.1
ENSG00000092010,Klf7|NRSF|RREB-1|RXR|Sp4
ENSG00000092020,Ebox|Myc|Nrf-1|Zfp161
ENSG00000092028,AREB6|E2A|E2F|Ebox|GABP|HEN1|Hsf|Lmo2-complex|Myf|NF-kappaB|NRSF|Olf-1|Sp4|TBX5
ENSG00000092036,HNF6|Klf7|Lmo2-complex|MafB|NF-E2|Pdx1|Sp1|Tcf
ENSG00000092051,AP-4|Elk1|Foxd3|GABP|Gfi1|KROX|Lmo2-complex|NF-I|NF-kappaB|PPARG|RREB-1|Sp1|Tel2
ENSG00000092054,Crx|Gfi1|HEB|HNF4|INSM1|Klf7|Lhx8|Nrf-1|Rfx|Sp1|Sp4|TEF-1|Tal1
ENSG00000092067,AP-1|AP-4|CTCF|Egr|Elf1|Ets|FEV|PU.1|Sp1|Sp4
ENSG00000092068,AP-1|AP-4|Ascl2|Bach1|CACD|HEB|Hoxb3|Maf|Myf|NR3C|Nrf-2|Sp1|Tal1|Tcf
ENSG00000092094,Ebox|Myc|Stra13
ENSG00000092096,ATF6|Err-alpha|HNF6|Klf7|MafB|Pou2f1|Sp1
ENSG00000092098,Dbx2|Egr|Ehf|Hoxa3|Hoxa7|Hoxb3|Hoxb4|Hoxd8|Klf7|Lhx3|NF-Y|NF-kappaB|Nkx6-1|PPARG|PU.1|Pax-6|Phox2a|Pou3f2|Pou3f4|Pou4f3|Prrx1|Prrx2|RP58|Sp1|Sp4|Spdef|Vax2
ENSG00000092108,ATF6|Ascl2|Klf7|Lhx3|Mef2|Octamer|Pou2f1|STAT|Sp1
ENSG00000092140,GABP|Klf7|Sp1
ENSG00000092148,GATA|Lhx4|MafB|Myf|Nkx6-1|Octamer|STAT|Tcf
ENSG00000092199,CACD|Egr|Err-alpha|Irf|KROX|Klf7|NF-Y|NF-kappaB|Sp1|Spdef|Tal1beta|YY1
ENSG00000092200,AP-1|AP-4|HEB|Hoxb4|NF-Y|Nobox|Tgif1
ENSG00000092201,Ehf|Elk1|GABP|Klf7|Myc|NF-kappaB|Sp1|Spdef|Stra13|Tel2
ENSG00000092203,ATF3|CTCF|Egr|Hoxa5|KROX|Klf7|NF-kappaB|Sp1|Sp4|Tcf
ENSG00000092208,CREB|Lhx3
ENSG00000092295,E2A|E2F|RXR|Sp1|Tal1
ENSG00000092330,CTCF|Ehf|Elk1|Esr2|GABP|Klf7|NF-Y|Sp1|Sp4|Tel2
ENSG00000092421,Barhl1|CTCF|E2F|Foxa|Foxd3|Foxj2|HNF4|Hmx|Hoxa3|Isx|KROX|Klf7|Lmo2-complex|Mef2|NF-E2|Nkx2|Nobox|Olf-1|Pou2f1|Sox|Sp1|Sp4|Zfp161
ENSG00000092439,E2F|Ebox|GATA|GCNF|KROX|Nkx2|Nrf-1|Stra13|Zfp161
ENSG00000092445,AP-4|ATF6|CTCF|E2F|Egr|Ets|Hoxb8|Klf7|Mef2|NF-kappaB|Nkx6-1|Plagl1|RREB-1|Sp1|Sp4
ENSG00000092470,E2F|Nkx6-1|Sp1
ENSG00000092529,HEN1|Hsf|Mef2|PU.1|RXR::LXR|Rfx|STAT
ENSG00000092531,Dbx2|En-1|Hsf|Isl2|Nrf-1|Pou3f2|Pou3f4
ENSG00000092607,AP-1|AP-4|CTCF|E2A|Ets|Foxd3|Hoxb13|Hoxb9|Hoxc9|Irf|Mrg|Myf|NF-Y|NF-kappaB|Nkx6-1|Pou2f1|Pou6f1|STAT|Zfp161
ENSG00000092621,AREB6|E2A|Lmo2-complex|Maf|Nkx6-1|Nrf-2|OTX|Pou4f3|RAR|Sp4|Tcf
ENSG00000092758,E2A|Klf7|PPARG|RREB-1|Sp4|Tcf
ENSG00000092820,Bach2|Klf7|Myc|Sp1|YY1
ENSG00000092841,ATF3|ATF|CREB|Irf|Jundm2|Klf7|NF-Y|Nkx2|PU.1|RREB-1|Srf|YY1
ENSG00000092847,AP-4|ATF3|CTCF|E2A|Esr1|HEB|Hsf|INSM1|KROX|Klf7|Myf|NF-Y|Nrf-1|OTX|Pax-5|Sp1|Sp4|TLX1::NFIC|Tal1|Tcf
ENSG00000092850,GABP|MIF-1|Rfx|Tel2
ENSG00000092853,HNF4|PPARG|RAR|RXR::LXR|Sp1|Sp4
ENSG00000092871,AP-1|AP-2|AREB6|Arid3a|Bach2|Barhl1|CTCF|E2A|Esx1|Ets|Foxa|Foxd1|HNF6|Hoxd8|Msx-1|Msx2|NERF1a|NF-E2|Nkx6-1|Nrf-2|Pax-4|Pax7|RP58|Rfx|STAT|Sp1|TCF11::MafG
ENSG00000092929,AREB6|GABP|Klf7|Sp1
ENSG00000092931,AP-1|Bach1|Ehf|Elf3|Klf7|Myc|NF-Y|Nrf-1|Pitx3|Sp1|Sp4|Tcf|YY1|znf143
ENSG00000092964,AP-1|E2A|E2F|Esr1|HEB|Hoxb9|Hsf|KROX|Klf7|Nrf-1|Octamer|PU.1|Pou2f1|RP58|Sp1|Sp4|TBX5|Tal1|Zfp161|Zic
ENSG00000092969,AP-4|Barx2|Cdx2|Dbx2|Dlx3|Foxa|Foxd3|Foxj2|Gfi1|HEB|Hoxa5|Hoxa9|Hoxb9|Hoxc9|MafB|Mef2|Msx-1|NF-E2|NR3C|Nkx6-1|Pou2f1|RXR|Rfx|TLX1::NFIC|YY1
ENSG00000092978,CHX10|Gsc|HNF1|Hoxa3|Hoxb4|Hoxd8|Mef2|Nobox|OTX|Obox6|Pax-6|Phox2a|Pou2f1|Pou3f2|Pou4f3|Pou6f1|Prrx1|Prrx2|Spdef|Vax2
ENSG00000093000,Crx|Ets|GABP|Nrf-1|Pax-6|Tal1beta
ENSG00000093009,AP-1|AP-4|Elk1|Ets|GABP|Myf|Nrf-2|PPARG|RXR::LXR|Sp1|znf143
ENSG00000093010,HNF4|Sp1
ENSG00000093072,Ascl2|Elk1|Ets|HEN1|HNF4|NERF1a|Tel2
ENSG00000093100,AP-4|CDP|CTCF|Err-alpha|HEN1|Klf7|NF-Y|Octamer|Pou4f3|RP58|STAT|TEF-1
ENSG00000093134,FEV|HNF6|NF-kappaB|STAT
ENSG00000093144,CHX10|Crx|OTX|Obox3|Tal1
ENSG00000093167,AP-1|Crx|Ehf|Ets|GCNF|Gfi1|HNF1|Klf7|LRH1|Mef2|NERF1a|NF-E2|Nkx2|Nrf-2|RORalpha1|SF1|Sp1|Sp4|TCF11::MafG|Tcf
ENSG00000093183,Ascl2|CTCF|Nobox|Nrf-1|Zfp161
ENSG00000093217,Ascl2|CREB|GCNF|Hsf|RREB-1|Tal1
ENSG00000094631,Crx|E4F1|Egr|GATA|SF1|Sp1|Sp4
ENSG00000094755,Sp1|Sp4
ENSG00000094796,CACD|Ets|Hoxa9|Nrf-2|Tgif1
ENSG00000094804,CTCF|E2F|NF-Y|Rfx|Tal1beta
ENSG00000094841,Eomes|Hoxa5|Hoxa7|Hsf|OTX
ENSG00000094880,E2F|Egr|GLI|Hoxb13|NF-Y|Sp1
ENSG00000094914,AP-4|CTCF|HEB|Sp1|Sp4
ENSG00000094916,E2F|Isx|Lhx4|NF-Y|Ncx|Nrf-1|Sp1|Sp4|YY1
ENSG00000094963,Hoxa9
ENSG00000094975,Foxa|Hoxa9|Klf7|NF-Y|Pou6f1|RAR|RORalpha1|Sp1|Sp4|Tcf
ENSG00000095002,Arid3a|Hoxa7|KROX|OTX|Sp4|Tgif1
ENSG00000095015,CACD|E2A|Egr|Err-alpha|Ets|GABP|HNF4|KROX|Klf7|Mrg|NERF1a|Pax-6|RORalpha1|RREB-1|Rfx|Sp1|Sp4|Tcf
ENSG00000095059,CTCF|Egr|Ets|GABP|Klf7|Nrf-2|Sp4|Stra13|YY1
ENSG00000095066,CTCF|Ebox|Esr1|KROX|Klf7|Myc|PPARG|PPAR|Sp1|Sp4|YY1
ENSG00000095110,Pdx1
ENSG00000095139,Elk1|Ets|GABP|NF-I|YY1
ENSG00000095203,CTCF|GCNF|KROX|Klf7|LRH1|Myf|NF-kappaB|Sp1|Sp4
ENSG00000095209,Crx|Gsc|Hoxa5|Hoxb4|Jundm2|Klf7|Lhx3|Obox3|Obox6|Pbx-1|Pitx3|Pou3f2|Sp1|Sp4
ENSG00000095261,Err-alpha|NR4A2|Nkx6-1|RAR|RORalpha1
ENSG00000095303,AP-4|Dbx2|E2A|Egr|Elk1|Ets|HEB|Hlx1|Hoxb7|KROX|PPARG|Pax-6|Pou3f2|Pou3f4|Pou4f3|Prrx2|Sp1
ENSG00000095319,Ascl2|Ebox|Egr|GABP|Klf7|Myc|OTX|Pou3f2|STAT|Sp1|Stra13|YY1
ENSG00000095321,Klf7|NRSF|Nrf-1|RREB-1|Sp1|Sp4|TLX1::NFIC
ENSG00000095370,AP-1|AREB6|Ascl2|CTCF|E2A|E2F|Egr|Elk1|Ets|HEB|Hoxa9|Hoxb9|INSM1|KROX|Klf7|Lmo2-complex|Myf|NF-E2|NF-Y|Pax-5|Sp1|Sp4|Tcf|Tgif1
ENSG00000095380,ATF6|CTCF|Hoxb4|Isl2|Mrg1::Hoxa9|Pax-6|Rfx
ENSG00000095383,AREB6|Egr|Elk1|Ets|GABP|KROX|Klf7|NF-Y|Nkx2|SF1|Sp1|Sp4|Spdef|YY1
ENSG00000095397,Dlx5|FEV|Foxa|Gfi1|HNF6|Hoxb6|KROX|Mrg|NF-kappaB|Nkx2|Nkx6-1|Otx2|Prrx2|Sp4
ENSG00000095464,Ascl2|Crx|GATA|Rfx|Tal1
ENSG00000095485,AP-1|Bach1|Elk1
ENSG00000095539,Ascl2|CTCF|Err-alpha|Esr1|Esr2|Foxd1|GCNF|HNF1|HNF4|INSM1|LRH1|Myf|NRSF|PPARG|RXR::LXR|Tal1beta|Tcf
ENSG00000095564,CREB|E4F1|Elk1|GABP|HNF1|Irf|Lhx3|Mef2|OTX|Pou2f1|Rfx|Tel2
ENSG00000095574,CTCF|Egr|Hoxa3|Hoxa5|Hoxa7|Hoxd8|Klf7|Mrg|Myc|Pou4f3|Prrx2|RREB-1|Sp1|Sp4
ENSG00000095585,Elf3|Ets|GABP|GCNF|Klf7|Octamer|PPARG|PU.1|Pou2f1|Tal1|Tal1beta|Tel2
ENSG00000095587,AP-2|CTCF|E2A|Lmo2-complex|NF-I|NF-Y|Nkx6-1|Octamer|Pou2f1|Pou5f1|RXR|TLX1::NFIC|Tcf
ENSG00000095596,CTCF|Dmbx1|E2A|Egr|HNF1|Hmx|Lmo2-complex|MafB|Myf|Otx2|RAR|RXR|STAT|Sp1|Sp4
ENSG00000095627,Esr1|GABP|Nrf-1
ENSG00000095637,AP-2|AP-4|Ascl2|Bach1|Crx|E2A|Ebox|Egr|Eomes|Ets|Foxd3|GCNF|Gfi1|HEB|HNF4|Hoxa13|Hoxa5|Hoxa7|Hoxb3|Hoxb4|Hsf|Klf7|LRH1|Lhx3|Lhx4|Lmo2-complex|NERF1a|NF-I|NF-Y|NF-kappaB|NR4A2|NRSF|Nkx2|OTX|Octamer|PPAR|Phox2a|Pou2f1|Pou4f3|Pou6f1|Prrx2|RREB-1|Rfx|SF1|Sp1|Sp4|Tcf|Vax2|Zfp161
ENSG00000095713,AP-1|AP-4|Bach1|Bach2|Barx2|CDP|CTCF|Dbx1|Dbx2|Dlx3|E2A|Egr|Err-alpha|HEB|Hlx1|Hoxb13|Hoxb8|Hoxb9|Hoxc6|Hoxd8|Isl2|Lhx3|Lhx4|Maf|NR4A2|Ncx|Nkx6-1|Obox6|Pax-6|Pou2f1|Pou3f2|Pou3f4|Pou4f3|Pou6f1|Prrx2|RORalpha1|RREB-1|SF1|Sp1|Sp4|TLX1::NFIC|Tal1
ENSG00000095739,Dlx3|Ets|Foxa|Foxd3|Foxj2|Irf|NF-Y|NR4A2|NRSF|Nrf-2|Prrx2|Sp1|Sp4|YY1
ENSG00000095752,AP-1|Bach1|Bach2|Egr|Esr2|HNF4|INSM1|KROX|NF-kappaB|PPARG|Sp1|Zic|znf143
ENSG00000095777,ATF3|CTCF|Err-alpha|Foxc1|Gsc|Hoxb8|Mef2|Mrg1::Hoxa9|Mrg|Obox3|Phox2a|Pou6f1|RAR|RORalpha1|Sp1
ENSG00000095787,Ascl2|CHX10|Elf1|GATA|Hoxb3|Hoxd8|Hsf|Irf|Mrg1::Hoxa9|Mrg|NRSF|Nrf-2|Pdx1|Pou2f1|Rfx|Sp1|Tal1beta|Tgif1|YY1
ENSG00000095794,ATF3|ATF|CHX10|Elk1|FEV|Gfi1|Hoxb13|Hsf|Jundm2|Nrf-2|Pou3f2|Rfx|STAT
ENSG00000095906,Egr|Foxc1|NF-Y|RORalpha1|Sp1|Sp4
ENSG00000095917,Ets|NF-Y
ENSG00000095932,AP-1|Bach2|Sp1
ENSG00000095951,ATF3|ATF4|ATF|CHX10|CREB|Egr|HEB|Jundm2|Klf7|NF-kappaB|Pou6f1|Sp1|Sp4|Tal1beta
ENSG00000095970,Err-alpha
ENSG00000095981,AREB6|Rfx|YY1
ENSG00000096006,Elf3|Ets|FEV|Mef2
ENSG00000096060,AP-4|Arnt|Ascl2|CDP|Dmbx1|E2A|Ebox|Esr2|HEN1|HNF1|LXR|Maf|Myc|Myf|Ncx|Nrf-2|PPAR|Sp1|Stra13|TLX1::NFIC
ENSG00000096063,Ascl2|E2A|Foxd1|Maf|Myf|Nrf-1|Nrf-2|Sp1|Sp4
ENSG00000096070,AP-4|CACD|CTCF|E2F|Egr|Err-alpha|Ets|HEB|HNF4|KROX|Klf7|NERF1a|NF-Y|Nrf-2|OTX|Osf2|PPARG|RXR::LXR|Rfx|Sp1|Sp4|TBX5|TLX1::NFIC|YY1
ENSG00000096080,Ascl2|Err-alpha|GABP|GCNF|HEN1|Mrg1::Hoxa9|SF1
ENSG00000096088,HNF6|LRH1|NF-Y|NF-kappaB|RP58|Zic
ENSG00000096092,AP-4|Ascl2|Nrf-1|TEF-1
ENSG00000096093,E2A|Err-alpha|GABP|Hoxa5|Hoxa9|Hoxb9|Klf7|Obox3|Sp1
ENSG00000096264,HNF4
ENSG00000096384,AP-1|ATF3|ATF|CREB|Egr|GABP|Hsf|Jundm2|KROX|Lmo2-complex|Maf|NF-E2|Nrf-2|Sp1|Sp4|Tcf|Tel2|YY1
ENSG00000096395,HNF4|Hoxb13|Hoxb9|PPARG|RXR::LXR|Zic
ENSG00000096401,ATF3|ATF4|ATF|CREB|E2F|Ets|Jundm2|Nrf-1|Sp1
ENSG00000096433,AP-4|Barhl1|Barx2|CEBPD|Dbx1|Dbx2|E2A|E2F|En-1|Esx1|Ets|FEV|HEB|Hlx1|Hoxa5|Hoxa7|Hoxb4|Hoxb7|Hoxc6|Hoxd8|Irf|Isl2|Lhx3|Msx-1|Msx2|Nkx6-1|Octamer|Pax-6|Pax7|Phox2a|Pou3f2|Pou3f4|Pou4f3|Prrx1|Prrx2|Sp1|TEF-1|Vax2
ENSG00000096654,ATF3|ATF4|ATF|CREB|E2A|E4F1|Elk1|Ets|GABP|Jundm2|Klf7|LXR|Nrf-2|Rfx|STAT|Sp1|Tel2
ENSG00000096696,E2A|HEN1|Myf|NF-kappaB|Sp1|Sp4|TEF-1
ENSG00000096717,Arid3a|Barx1|Ebox|Egr|Gbx2|Hlxb9|Hoxa5|KROX|Myc|SF1|Sp1|Stra13|Tgif1
ENSG00000096746,E2F|Nkx2|RREB-1|Tgif1|YY1
ENSG00000096872,Arid3a|Dbx2|Esx1|Hoxb4|Isl2|KROX|Lhx3|Nkx6-1|Pax7|Pou3f2|Pou3f4|Pou4f3|Sp4
ENSG00000096968,CTCF|E2F|HNF6|Nkx6-1|Nobox
ENSG00000097007,FEV|GCNF|HNF4|Hoxc9|KROX|Klf7|Mrg1::Hoxa9|NF-kappaB|Nrf-1|Prrx1|RXR|Rfx|Sp1|Srf|Zic
ENSG00000097021,Ascl2|HNF4|Hsf|Klf7|NF-I|PPARG|Rfx|SF1|Sp4
ENSG00000097033,AP-4|Ascl2|Gfi1|Hoxa9|Irf|Mef2|NF-kappaB|Octamer|Sp1
ENSG00000097046,AP-4|CTCF|E2F|Gbx2|HEB|Hlxb9|Hoxb3|Isx|Msx2|Nkx6-1|Nobox|Nrf-1|OTX|Obox3|Obox6|PPARG|Pax7|Phox2a|Prrx1|RAR|Rfx|Tgif1|Vax2
ENSG00000097096,Arid3a|E2A|Egr|INSM1|KROX|LXR|Mrg|Myf|RREB-1|Sp1|Sp4|Tgif1
ENSG00000099139,AP-2|AP-4|Arid3a|Ascl2|Foxa|Foxd1|GCNF|Hlxb9|Hoxa3|Hoxa5|LRH1|OTX|Prrx2|RORalpha1|RP58|RXR|SF1|STAT|Sp1|Sp4|Vax2|Zfp161
ENSG00000099194,Klf7|Sp1|Sp4
ENSG00000099203,Egr|Klf7|NF-Y|Sp1|Sp4
ENSG00000099204,AP-1|AP-2|AREB6|Arid3a|Ascl2|Bach2|CDP|CTCF|Dbx2|E2A|Eomes|Err-alpha|FEV|GATA|GCNF|HEB|HEN1|HNF4|Hlx1|Hoxa5|Hoxa7|Hoxb4|Hoxd8|Hsf|Isl2|Klf7|LXR|Lhx3|Lhx4|Maf|Mef2|Mrg|Myf|NF-E2|NF-I|NR4A2|Nkx6-1|Nobox|Nrf-2|Obox6|PPARG|PPAR|Pax-6|Pax7|Pbx-1|Phox2a|Pou2f1|Pou3f2|Prrx1|Prrx2|RAR|RORalpha1|RXR::LXR|RXR|STAT|Tal1|Tcf|Tgif1|Zic
ENSG00000099246,AP-4|Ascl2|Nrf-1
ENSG00000099250,AP-1|Arid3a|Bsx|CDP|Dbx1|Dlx3|Dmbx1|E2A|Ehf|Elf3|Ets|FXR|Foxa|Foxd1|Foxj2|GATA|GCNF|Gfi1|HNF1|HNF4|HNF6|Hoxa5|Hoxb4|Hoxb6|Hoxb9|Hoxc9|Irf|KROX|Klf7|LRH1|Lhx3|Lhx4|Mrg1::Hoxa9|Mrg|Msx2|NERF1a|NF-E2|NR4A2|Nkx6-1|Obox3|PPARG|Pax-6|Pbx-1|Pou2f1|Pou3f4|Pou4f3|RAR|RBP-Jkappa|RP58|RXR|SF1|STAT|Sp4|TBX5|TCF11::MafG|TEF-1
ENSG00000099256,Ascl2|Klf7
ENSG00000099260,Arid3a|Esx1|Foxa|Foxj2|GCNF|HNF1|Hlxb9|Hoxa7|Hsf|Isl2|LXR|Lhx3|Mrg1::Hoxa9|Nkx6-1|OTX|Olf-1|Pou2f1|Prrx2|RORalpha1|STAT|Smad|TCF11::MafG
ENSG00000099282,AP-1|AREB6|E2A|Egr|GABP|HEB|Hoxb13|KROX|Klf7|Lhx3|Myf|NF-Y|NF-kappaB|RREB-1|Sp1|Sp4
ENSG00000099284,Egr|Ets|Gsc|HEN1|HNF4|Hoxb13|Klf7|Myc
ENSG00000099290,GABP|Myc|Stra13
ENSG00000099308,Klf7|RREB-1|Sp1|Sp4
ENSG00000099326,GABP|Klf7|Rfx|STAT|Sp1|znf143
ENSG00000099330,ATF|Klf7|Octamer|Pou2f1|Sp1|Sp4
ENSG00000099337,AP-4|ATF6|ATF|RXR
ENSG00000099338,CTCF|Sp1|TLX1::NFIC|YY1
ENSG00000099341,GABP|Mef2|Nrf-2
ENSG00000099364,AP-4|Arid3a|HEB|HNF4|INSM1|KROX|Klf7|PPARG|Pou2f1|RXR|Sp1|Sp4
ENSG00000099365,CTCF|Egr|RREB-1|Sp1|Sp4
ENSG00000099377,CTCF|GCNF|HNF4|LXR|RREB-1|SF1
ENSG00000099381,AP-1|E2A|Egr|Elk1|KROX|Klf7|Myf|NF-Y|Nrf-1|PPARG|Pou2f1|RREB-1|Sp1|Sp4|Zfp161
ENSG00000099385,Esr1|Klf7|Myc|RP58|RREB-1|Sp1|Sp4|TEF-1
ENSG00000099617,E2A|Sp1|Sp4|Tcf
ENSG00000099622,Egr|KROX|Klf7|NF-Y|Nrf-1|RREB-1|Sp1|Sp4|YY1
ENSG00000099624,ATF3|ATF|CREB|CTCF|Egr|GABP|Jundm2|KROX|Nrf-1|Sp1|Sp4|znf143
ENSG00000099625,Bach1|Nrf-1|Rfx|Sp1|Stra13
ENSG00000099769,HEB|Hsf|Sp1
ENSG00000099783,AP-4|Ascl2|Ebox|GABP|Nrf-1|Sp1|Sp4
ENSG00000099785,Ascl2|CTCF|HEN1|Myf|Sp1
