EnsemblId,TranscriptionFactorBindingSites
ENSG00000087460,Zfp161
ENSG00000087470,Elf3
ENSG00000087470,Gfi1
ENSG00000087470,KROX
ENSG00000087470,Lmo2-complex
ENSG00000087470,NR3C
ENSG00000087470,RORalpha1
ENSG00000087470,Tcf
ENSG00000087494,AREB6
ENSG00000087494,ATF
ENSG00000087494,Barx1
ENSG00000087494,Bsx
ENSG00000087494,Ebox
ENSG00000087494,Esx1
ENSG00000087494,Foxa
ENSG00000087494,Gfi1
ENSG00000087494,HEB
ENSG00000087494,Hlx1
ENSG00000087494,Hoxb8
ENSG00000087494,Hoxc9
ENSG00000087494,KROX
ENSG00000087494,Lmo2-complex
ENSG00000087494,Mef2
ENSG00000087494,Msx-1
ENSG00000087494,Myf
ENSG00000087494,NF-kappaB
ENSG00000087494,NF-kappaB
ENSG00000087494,NF-kappaB
ENSG00000087494,NF-kappaB
ENSG00000087494,Octamer
ENSG00000087494,PPARG
ENSG00000087494,Pou3f4
ENSG00000087494,RBP-Jkappa
ENSG00000087494,Rfx
ENSG00000087494,Rfx
ENSG00000087494,TEF-1
ENSG00000087494,TLX1::NFIC
ENSG00000087494,Tcf
ENSG00000087494,Tcf
ENSG00000087494,Tel2
ENSG00000087495,AREB6
ENSG00000087495,ATF3
ENSG00000087495,ATF4
ENSG00000087495,ATF
ENSG00000087495,ATF
ENSG00000087495,ATF
ENSG00000087495,Arid3a
ENSG00000087495,CDP
ENSG00000087495,CREB
ENSG00000087495,CTCF
ENSG00000087495,Dmbx1
ENSG00000087495,E2A
ENSG00000087495,E2A
ENSG00000087495,Egr
ENSG00000087495,Elf3
ENSG00000087495,Ets
ENSG00000087495,FEV
ENSG00000087495,Gfi1
ENSG00000087495,Gsc
ENSG00000087495,HEN1
ENSG00000087495,Hoxb4
ENSG00000087495,INSM1
ENSG00000087495,Jundm2
ENSG00000087495,KROX
ENSG00000087495,Mef2
ENSG00000087495,Mef2
ENSG00000087495,Myf
ENSG00000087495,NERF1a
ENSG00000087495,NF-I
ENSG00000087495,NF-Y
ENSG00000087495,NR4A2
ENSG00000087495,Nkx2
ENSG00000087495,OTX
ENSG00000087495,Obox6
ENSG00000087495,Otx2
ENSG00000087495,Pbx-1
ENSG00000087495,Pbx-1
ENSG00000087495,Pdx1
ENSG00000087495,RORalpha1
ENSG00000087495,RORalpha1
ENSG00000087495,RREB-1
ENSG00000087495,RXR
ENSG00000087495,Rfx
ENSG00000087495,SF1
ENSG00000087495,STAT
ENSG00000087495,STAT
ENSG00000087495,Sp1
ENSG00000087502,Ehf
ENSG00000087502,Klf7
ENSG00000087502,Mef2
ENSG00000087502,PPARG
ENSG00000087502,YY1
ENSG00000087510,Ascl2
ENSG00000087510,CTCF
ENSG00000087510,Elf1
ENSG00000087510,Esr1
ENSG00000087510,Esr2
ENSG00000087510,Irf
ENSG00000087510,KROX
ENSG00000087510,Myf
ENSG00000087510,Pou3f2
ENSG00000087510,Sp1
ENSG00000087510,Sp4
ENSG00000087586,CDP
ENSG00000087586,NF-Y
ENSG00000087586,NF-Y
ENSG00000087586,Nrf-1
ENSG00000087586,YY1
ENSG00000087589,GCNF
ENSG00000087589,Osf2
ENSG00000087842,AP-1
ENSG00000087842,Bach1
ENSG00000087842,HEB
ENSG00000087842,Hoxa5
ENSG00000087842,NF-E2
ENSG00000087842,NF-Y
ENSG00000087842,Nrf-2
ENSG00000087842,TCF11::MafG
ENSG00000087884,CTCF
ENSG00000087884,Egr
ENSG00000087884,GLI
ENSG00000087884,HNF4
ENSG00000087884,Irf
ENSG00000087884,KROX
ENSG00000087884,Klf7
ENSG00000087884,NF-kappaB
ENSG00000087884,NRSF
ENSG00000087884,NRSF
ENSG00000087884,Pax-5
ENSG00000087884,RREB-1
ENSG00000087884,Sp1
ENSG00000087884,Sp4
ENSG00000087884,Srf
ENSG00000087884,Srf
ENSG00000087903,Egr
ENSG00000087903,Egr
ENSG00000087903,Egr
ENSG00000087903,KROX
ENSG00000087903,Klf7
ENSG00000087903,MIF-1
ENSG00000087903,NF-Y
ENSG00000087903,RREB-1
ENSG00000087903,Rfx
ENSG00000087903,Sp1
ENSG00000087916,AP-2
ENSG00000087916,HEB
ENSG00000087916,Hoxb9
ENSG00000087916,Hoxd8
ENSG00000087916,Lhx3
ENSG00000087916,Nrf-2
ENSG00000087916,Pbx-1
ENSG00000087916,STAT
ENSG00000087916,STAT
ENSG00000087916,STAT
ENSG00000087916,Tcf
ENSG00000087995,E2F
ENSG00000087995,E2F
ENSG00000087995,E2F
ENSG00000087995,Elk1
ENSG00000087995,Elk1
ENSG00000087995,Klf7
ENSG00000087995,SF1
ENSG00000088002,ATF3
ENSG00000088002,HEN1
ENSG00000088002,Jundm2
ENSG00000088002,Lmo2-complex
ENSG00000088002,RREB-1
ENSG00000088002,Sp1
ENSG00000088035,Dlx5
ENSG00000088035,Ebox
ENSG00000088035,Err-alpha
ENSG00000088035,Foxd3
ENSG00000088035,Hoxa5
ENSG00000088035,Hoxb13
ENSG00000088035,Hoxb6
ENSG00000088035,Hoxc6
ENSG00000088035,Lhx3
ENSG00000088035,NF-I
ENSG00000088035,NF-kappaB
ENSG00000088035,NF-kappaB
ENSG00000088035,NR4A2
ENSG00000088035,Nrf-1
ENSG00000088035,Octamer
ENSG00000088035,Pax-4
ENSG00000088035,Pou2f1
ENSG00000088035,Prrx2
ENSG00000088035,RAR
ENSG00000088035,Sp1
ENSG00000088035,Tcf
ENSG00000088038,Barhl1
ENSG00000088038,E2A
ENSG00000088038,Egr
ENSG00000088038,Egr
ENSG00000088038,HEN1
ENSG00000088038,Hoxb13
ENSG00000088038,Isl2
ENSG00000088038,KROX
ENSG00000088038,NF-Y
ENSG00000088038,NF-Y
ENSG00000088038,Nkx6-1
ENSG00000088038,Nobox
ENSG00000088038,PPARG
ENSG00000088038,Pax-6
ENSG00000088038,RBP-Jkappa
ENSG00000088038,Sp1
ENSG00000088038,Sp4
ENSG00000088038,Tel2
ENSG00000088038,YY1
ENSG00000088038,YY1
ENSG00000088038,YY1
ENSG00000088038,YY1
ENSG00000088053,GATA
ENSG00000088205,CTCF
ENSG00000088205,GABP
ENSG00000088205,Mef2
ENSG00000088205,Nrf-1
ENSG00000088205,Zfp161
ENSG00000088247,Arnt
ENSG00000088247,Crx
ENSG00000088247,Gsc
ENSG00000088247,Myc
ENSG00000088247,NF-Y
ENSG00000088247,PPARG
ENSG00000088247,Pitx3
ENSG00000088247,Sp4
ENSG00000088247,znf143
ENSG00000088256,E2A
ENSG00000088256,E2A
ENSG00000088256,NF-Y
ENSG00000088256,Nrf-1
ENSG00000088256,Sp1
ENSG00000088256,Srf
ENSG00000088280,Crx
ENSG00000088280,HEB
ENSG00000088280,HNF4
ENSG00000088280,Klf7
ENSG00000088280,Pitx3
ENSG00000088280,STAT
ENSG00000088280,Sp1
ENSG00000088298,Arid3a
ENSG00000088298,Barx2
ENSG00000088298,Dbx2
ENSG00000088298,En-1
ENSG00000088298,Esx1
ENSG00000088298,GABP
ENSG00000088298,Hoxa7
ENSG00000088298,Hoxb4
ENSG00000088298,Hoxb7
ENSG00000088298,Hoxd8
ENSG00000088298,Isl2
ENSG00000088298,Lhx3
ENSG00000088298,MafB
ENSG00000088298,Nkx6-1
ENSG00000088298,Nrf-1
ENSG00000088298,Pax-6
ENSG00000088298,Pax7
ENSG00000088298,Phox2a
ENSG00000088298,Pou2f1
ENSG00000088298,Pou3f2
ENSG00000088298,Pou4f3
ENSG00000088298,Prrx1
ENSG00000088298,Rfx
ENSG00000088298,STAT
ENSG00000088298,STAT
ENSG00000088298,STAT
ENSG00000088298,Tel2
ENSG00000088298,Vax2
ENSG00000088305,CTCF
ENSG00000088305,E2A
ENSG00000088305,Egr
ENSG00000088305,HNF4
ENSG00000088305,KROX
ENSG00000088305,LF-A1
ENSG00000088305,Lmo2-complex
ENSG00000088305,NRSF
ENSG00000088305,PPARG
ENSG00000088305,Sp1
ENSG00000088305,Sp4
ENSG00000088320,Klf7
ENSG00000088320,Sp1
ENSG00000088320,Sp4
ENSG00000088325,GABP
ENSG00000088325,GABP
ENSG00000088325,NF-Y
ENSG00000088325,Nkx2
ENSG00000088325,RAR
ENSG00000088356,CTCF
ENSG00000088356,Elk1
ENSG00000088356,Elk1
ENSG00000088356,HNF4
ENSG00000088356,Klf7
ENSG00000088356,NF-I
ENSG00000088356,Nrf-1
ENSG00000088356,PPARG
ENSG00000088356,RXR::LXR
ENSG00000088356,Sp1
ENSG00000088367,AP-1
ENSG00000088367,AP-4
ENSG00000088367,CACD
ENSG00000088367,E2A
ENSG00000088367,E2A
ENSG00000088367,Egr
ENSG00000088367,Elf1
ENSG00000088367,Elk1
ENSG00000088367,Ets
ENSG00000088367,GABP
ENSG00000088367,GATA
ENSG00000088367,GATA
ENSG00000088367,HEB
ENSG00000088367,HEN1
ENSG00000088367,Hsf
ENSG00000088367,KROX
ENSG00000088367,Klf7
ENSG00000088367,LXR
ENSG00000088367,Maf
ENSG00000088367,Nrf-2
ENSG00000088367,Nrf-2
ENSG00000088367,Otx2
ENSG00000088367,Sox
ENSG00000088367,Sp1
ENSG00000088367,Sp4
ENSG00000088367,TBX5
ENSG00000088367,TBX5
ENSG00000088367,Tal1
ENSG00000088367,Tcf
ENSG00000088386,Ets
ENSG00000088387,AP-4
ENSG00000088387,Arid3a
ENSG00000088387,E2A
ENSG00000088387,E2F
ENSG00000088387,E4F1
ENSG00000088387,Elk1
ENSG00000088387,Elk1
ENSG00000088387,Eomes
ENSG00000088387,Err-alpha
ENSG00000088387,Esr1
ENSG00000088387,Foxd3
ENSG00000088387,GATA
ENSG00000088387,HNF1
ENSG00000088387,Hoxa5
ENSG00000088387,Hoxd8
ENSG00000088387,Hsf
ENSG00000088387,Isl2
ENSG00000088387,Klf7
ENSG00000088387,Lhx3
ENSG00000088387,Mef2
ENSG00000088387,Mrg1::Hoxa9
ENSG00000088387,Myf
ENSG00000088387,Myf
ENSG00000088387,NF-Y
ENSG00000088387,NR4A2
ENSG00000088387,Nkx2
ENSG00000088387,Nkx6-1
ENSG00000088387,Octamer
ENSG00000088387,Osf2
ENSG00000088387,PPARG
ENSG00000088387,PPAR
ENSG00000088387,Pou2f1
ENSG00000088387,Pou2f1
ENSG00000088387,Pou2f1
ENSG00000088387,Prrx2
ENSG00000088387,RAR
ENSG00000088387,Rfx
ENSG00000088387,Sp4
ENSG00000088387,TBX5
ENSG00000088387,TEF-1
ENSG00000088387,Tal1
ENSG00000088448,FEV
ENSG00000088448,Foxa
ENSG00000088448,GABP
ENSG00000088448,Gbx1
ENSG00000088448,Hoxa5
ENSG00000088448,Hoxc9
ENSG00000088448,Isx
ENSG00000088448,Klf7
ENSG00000088448,Lhx4
ENSG00000088448,Msx2
ENSG00000088448,Nobox
ENSG00000088448,Octamer
ENSG00000088448,Pou2f1
ENSG00000088448,Pou4f3
ENSG00000088448,RORalpha1
ENSG00000088448,Sox
ENSG00000088448,Sp1
ENSG00000088448,Vax2
ENSG00000088451,GATA
ENSG00000088451,Nrf-1
ENSG00000088451,Sp1
ENSG00000088682,KROX
ENSG00000088682,RXR
ENSG00000088726,AP-4
ENSG00000088726,ATF
ENSG00000088726,Err-alpha
ENSG00000088726,HEB
ENSG00000088726,LRH1
ENSG00000088726,Nrf-2
ENSG00000088726,RXR
ENSG00000088726,SF1
ENSG00000088727,AP-4
ENSG00000088727,HEB
ENSG00000088727,Myf
ENSG00000088727,Myf
ENSG00000088727,Myf
ENSG00000088727,PPARG
ENSG00000088727,Sp1
ENSG00000088727,Tal1
ENSG00000088727,Tal1beta
ENSG00000088756,Hoxa7
ENSG00000088756,Hoxb4
ENSG00000088756,Lhx3
ENSG00000088756,NF-I
ENSG00000088756,Pax7
ENSG00000088756,Phox2a
ENSG00000088756,Pou3f2
ENSG00000088756,Rfx
ENSG00000088756,Vax2
ENSG00000088766,GCNF
ENSG00000088766,Gfi1
ENSG00000088766,HNF4
ENSG00000088766,Hoxb8
ENSG00000088766,LXR
ENSG00000088766,LXR
ENSG00000088766,Octamer
ENSG00000088766,Pou4f3
ENSG00000088766,RAR
ENSG00000088766,STAT
ENSG00000088766,Tal1
ENSG00000088808,Arid3a
ENSG00000088808,Klf7
ENSG00000088808,NF-Y
ENSG00000088808,RXR
ENSG00000088808,Sp1
ENSG00000088808,Sp4
ENSG00000088812,Dbx1
ENSG00000088812,Esx1
ENSG00000088812,Gbx2
ENSG00000088812,Hoxd8
ENSG00000088812,Klf7
ENSG00000088812,Lhx3
ENSG00000088812,Msx-1
ENSG00000088812,Pax-6
ENSG00000088812,Phox2a
ENSG00000088812,Pou2f1
ENSG00000088812,Pou3f2
ENSG00000088812,Pou3f4
ENSG00000088812,Prrx1
ENSG00000088812,Prrx2
ENSG00000088812,Sp1
ENSG00000088812,Sp4
ENSG00000088826,AP-4
ENSG00000088826,CTCF
ENSG00000088826,Ets
ENSG00000088826,HEB
ENSG00000088826,HEN1
ENSG00000088826,Myc
ENSG00000088826,NR3C
ENSG00000088826,NR3C
ENSG00000088826,Nobox
ENSG00000088826,RREB-1
ENSG00000088827,E2A
ENSG00000088827,E2A
ENSG00000088827,Myf
ENSG00000088827,znf143
ENSG00000088832,Egr
ENSG00000088832,Ets
ENSG00000088832,Hsf
ENSG00000088832,Msx2
ENSG00000088832,Nrf-1
ENSG00000088832,Nrf-2
ENSG00000088832,PU.1
ENSG00000088832,STAT
ENSG00000088832,Sp1
ENSG00000088832,Tal1beta
ENSG00000088832,Zfp161
ENSG00000088833,CTCF
ENSG00000088833,Klf7
ENSG00000088833,Obox3
ENSG00000088833,RREB-1
ENSG00000088833,Sp1
ENSG00000088836,AP-1
ENSG00000088836,AREB6
ENSG00000088836,Bach1
ENSG00000088836,GABP
ENSG00000088836,HNF4
ENSG00000088836,NERF1a
ENSG00000088836,Sp1
ENSG00000088836,Sp4
ENSG00000088854,HNF4
ENSG00000088854,Klf7
ENSG00000088854,Mrg1::Hoxa9
ENSG00000088854,NF-Y
ENSG00000088854,NF-Y
ENSG00000088854,NF-Y
ENSG00000088854,Sp1
ENSG00000088854,Sp4
ENSG00000088876,CTCF
ENSG00000088876,E2A
ENSG00000088876,GABP
ENSG00000088876,NF-Y
ENSG00000088881,AP-4
ENSG00000088881,Ascl2
ENSG00000088881,CTCF
ENSG00000088881,Elk1
ENSG00000088881,Esr1
ENSG00000088881,HEN1
ENSG00000088881,Klf7
ENSG00000088881,NF-kappaB
ENSG00000088881,NF-kappaB
ENSG00000088881,RBP-Jkappa
ENSG00000088881,RXR
ENSG00000088881,Sp1
ENSG00000088881,Tal1
ENSG00000088882,Ets
ENSG00000088882,NERF1a
ENSG00000088882,Sp1
ENSG00000088888,CTCF
ENSG00000088888,Klf7
ENSG00000088888,NR4A2
ENSG00000088888,SF1
ENSG00000088888,Sp1
ENSG00000088899,ATF3
ENSG00000088899,Ascl2
ENSG00000088899,E2A
ENSG00000088899,E2A
ENSG00000088899,GCNF
ENSG00000088899,HEN1
ENSG00000088899,HEN1
ENSG00000088899,HNF4
ENSG00000088899,HNF4
ENSG00000088899,Jundm2
ENSG00000088899,KROX
ENSG00000088899,Klf7
ENSG00000088899,LXR
ENSG00000088899,Myf
ENSG00000088899,PPARG
ENSG00000088899,Sp1
ENSG00000088899,Sp4
ENSG00000088899,TBX5
ENSG00000088899,TBX5
ENSG00000088899,Zfp161
ENSG00000088926,Foxa
ENSG00000088926,HNF1
ENSG00000088926,TEF-1
ENSG00000088926,Tgif1
ENSG00000088930,ATF
ENSG00000088930,ATF
ENSG00000088930,CREB
ENSG00000088930,Jundm2
ENSG00000088930,Klf7
ENSG00000088930,Myc
ENSG00000088930,Nrf-1
ENSG00000088930,Nrf-2
ENSG00000088930,PPARG
ENSG00000088930,Sp1
ENSG00000088986,CTCF
ENSG00000088986,Egr
ENSG00000088986,Elf3
ENSG00000088986,GLI
ENSG00000088986,Hsf
ENSG00000088986,Klf7
ENSG00000088986,Nanog
ENSG00000088986,Nrf-1
ENSG00000088986,Pou2f1
ENSG00000088986,RBP-Jkappa
ENSG00000088986,Rfx
ENSG00000088986,Sp1
ENSG00000088986,Zic
ENSG00000088986,Zic
ENSG00000088986,Zic
ENSG00000088986,znf143
ENSG00000088992,GCNF
ENSG00000088992,NR4A2
ENSG00000088992,Zfp161
ENSG00000089006,ATF3
ENSG00000089006,ATF
ENSG00000089006,ATF
ENSG00000089006,ATF
ENSG00000089006,CREB
ENSG00000089006,CREB
ENSG00000089006,Jundm2
ENSG00000089006,NR4A2
ENSG00000089006,Octamer
ENSG00000089006,Pou2f1
ENSG00000089006,RAR
ENSG00000089006,SF1
ENSG00000089006,YY1
ENSG00000089006,YY1
ENSG00000089006,YY1
ENSG00000089009,Elk1
ENSG00000089009,Ets
ENSG00000089009,GABP
ENSG00000089009,GABP
ENSG00000089009,Nrf-2
ENSG00000089009,znf143
ENSG00000089012,Ascl2
ENSG00000089012,PU.1
ENSG00000089022,Elk1
ENSG00000089041,AP-1
ENSG00000089041,AP-1
ENSG00000089041,HEB
ENSG00000089048,Err-alpha
ENSG00000089048,GCNF
ENSG00000089048,HNF4
ENSG00000089048,NRSF
ENSG00000089048,RREB-1
ENSG00000089048,SF1
ENSG00000089050,Arid3a
ENSG00000089050,NF-kappaB
ENSG00000089050,znf143
ENSG00000089053,Hoxa9
ENSG00000089053,NF-Y
ENSG00000089053,NF-Y
ENSG00000089053,NF-Y
ENSG00000089053,OTX
ENSG00000089057,E2A
ENSG00000089057,Nrf-2
ENSG00000089057,PPARG
ENSG00000089057,RP58
ENSG00000089057,Tcf
ENSG00000089063,Elk1
ENSG00000089063,Elk1
ENSG00000089063,GABP
ENSG00000089063,GABP
ENSG00000089063,Tel2
ENSG00000089091,ATF
ENSG00000089091,CREB
ENSG00000089091,CTCF
ENSG00000089091,Dlx3
ENSG00000089091,Egr
ENSG00000089091,Isl2
ENSG00000089091,Klf7
ENSG00000089091,Mef2
ENSG00000089091,Mef2
ENSG00000089091,Pbx-1
ENSG00000089091,Sp1
ENSG00000089091,Sp4
ENSG00000089094,AREB6
ENSG00000089094,Ascl2
ENSG00000089094,Barx1
ENSG00000089094,Barx2
ENSG00000089094,Dlx2
ENSG00000089094,E2A
ENSG00000089094,E2F
ENSG00000089094,E2F
ENSG00000089094,E2F
ENSG00000089094,E4F1
ENSG00000089094,Esx1
ENSG00000089094,FEV
ENSG00000089094,Foxa
ENSG00000089094,Foxd3
ENSG00000089094,Foxj2
ENSG00000089094,GATA
ENSG00000089094,GATA
ENSG00000089094,Irf
ENSG00000089094,KROX
ENSG00000089094,Mef2
ENSG00000089094,Myc
ENSG00000089094,Nobox
ENSG00000089094,Nrf-2
ENSG00000089094,Octamer
ENSG00000089094,Pax-6
ENSG00000089094,Phox2a
ENSG00000089094,Pou2f1
ENSG00000089094,Pou2f1
ENSG00000089094,RORalpha1
ENSG00000089094,RREB-1
ENSG00000089094,Sp1
ENSG00000089094,Zfp161
ENSG00000089094,Zic
ENSG00000089101,ATF3
ENSG00000089101,Ascl2
ENSG00000089101,Brachyury
ENSG00000089101,CTCF
ENSG00000089101,Dbx1
ENSG00000089101,Dbx2
ENSG00000089101,En-1
ENSG00000089101,Err-alpha
ENSG00000089101,Esr2
ENSG00000089101,Foxa
ENSG00000089101,GCNF
ENSG00000089101,HNF1
ENSG00000089101,HNF1
ENSG00000089101,HNF4
ENSG00000089101,HNF4
ENSG00000089101,HNF4
ENSG00000089101,Hlx1
ENSG00000089101,Hoxa3
ENSG00000089101,Hoxa5
ENSG00000089101,Hoxa5
ENSG00000089101,Hoxb4
ENSG00000089101,Hoxb7
ENSG00000089101,Hoxc9
ENSG00000089101,Isl2
ENSG00000089101,Lhx3
ENSG00000089101,Mef2
ENSG00000089101,Mef2
ENSG00000089101,Mrg1::Hoxa9
ENSG00000089101,Mrg1::Hoxa9
ENSG00000089101,Mrg
ENSG00000089101,Myf
ENSG00000089101,NF-I
ENSG00000089101,NR4A2
ENSG00000089101,Nkx6-1
ENSG00000089101,Nobox
ENSG00000089101,OTX
ENSG00000089101,PPARG
ENSG00000089101,PU.1
ENSG00000089101,Pax-4
ENSG00000089101,Pax-6
ENSG00000089101,Phox2a
ENSG00000089101,Pou2f1
ENSG00000089101,Pou3f2
ENSG00000089101,Pou3f4
ENSG00000089101,Pou4f3
ENSG00000089101,Pou6f1
ENSG00000089101,Prrx1
ENSG00000089101,RAR
ENSG00000089101,RXR
ENSG00000089101,Rfx
ENSG00000089101,Rfx
ENSG00000089101,Sox
ENSG00000089101,Sox
ENSG00000089101,Sp4
ENSG00000089101,TLX1::NFIC
ENSG00000089101,Tal1beta
ENSG00000089101,Tcf
ENSG00000089101,Tgif1
ENSG00000089101,Tgif1
ENSG00000089116,ATF6
ENSG00000089116,CREB
ENSG00000089116,E4F1
ENSG00000089116,Foxa
ENSG00000089116,Hoxa3
ENSG00000089116,Hoxb6
ENSG00000089116,NF-Y
ENSG00000089116,NRSF
ENSG00000089116,Pou5f1
ENSG00000089116,RREB-1
ENSG00000089116,Rfx
ENSG00000089116,Rfx
ENSG00000089116,Sp1
ENSG00000089116,Sp4
ENSG00000089116,Zfp161
ENSG00000089123,Arnt
ENSG00000089123,Egr
ENSG00000089123,Elk1
ENSG00000089123,Ets
ENSG00000089123,GABP
ENSG00000089123,GABP
ENSG00000089123,Myc
ENSG00000089123,Nrf-1
ENSG00000089123,RBP-Jkappa
ENSG00000089123,Rfx
ENSG00000089123,Rfx
ENSG00000089123,Sp4
ENSG00000089123,Tel2
ENSG00000089127,Irf
ENSG00000089154,GABP
ENSG00000089154,Myf
ENSG00000089154,Tal1
ENSG00000089157,Bach1
ENSG00000089157,CTCF
ENSG00000089157,NF-Y
ENSG00000089157,NF-Y
ENSG00000089159,ATF6
ENSG00000089159,ATF
ENSG00000089159,Ascl2
ENSG00000089159,CACD
ENSG00000089159,CTCF
ENSG00000089159,E2A
ENSG00000089159,HEN1
ENSG00000089159,HNF4
ENSG00000089159,HNF4
ENSG00000089159,HNF4
ENSG00000089159,KROX
ENSG00000089159,Klf7
ENSG00000089159,Mef2
ENSG00000089159,NF-kappaB
ENSG00000089159,NF-kappaB
ENSG00000089159,NF-kappaB
ENSG00000089159,NF-kappaB
ENSG00000089159,NF-kappaB
ENSG00000089159,PPARG
ENSG00000089159,PPARG
ENSG00000089159,RREB-1
ENSG00000089159,Sp1
ENSG00000089163,TEF-1
ENSG00000089169,CTCF
ENSG00000089169,Err-alpha
ENSG00000089169,NR4A2
ENSG00000089169,NRSF
ENSG00000089169,NRSF
ENSG00000089169,NRSF
ENSG00000089169,PU.1
ENSG00000089169,SF1
ENSG00000089177,Cdx2
ENSG00000089177,GATA
ENSG00000089177,GATA
ENSG00000089177,Hoxa9
ENSG00000089177,Hoxb13
ENSG00000089177,Hoxb9
ENSG00000089177,KROX
ENSG00000089177,Klf7
ENSG00000089177,Mef2
ENSG00000089177,NF-Y
ENSG00000089177,Octamer
ENSG00000089177,Pou2f1
ENSG00000089177,STAT
ENSG00000089177,Sp1
ENSG00000089177,Sp4
ENSG00000089177,Srf
ENSG00000089177,Srf
ENSG00000089177,Srf
ENSG00000089195,Barhl1
ENSG00000089195,Dlx5
ENSG00000089195,GABP
ENSG00000089195,Hoxa3
ENSG00000089195,Hoxa5
ENSG00000089195,Hoxa7
ENSG00000089195,Hoxc9
ENSG00000089195,NF-Y
ENSG00000089195,Sp1
ENSG00000089199,ATF3
ENSG00000089199,ATF4
ENSG00000089199,ATF
ENSG00000089199,ATF
ENSG00000089199,CREB
ENSG00000089199,Egr
ENSG00000089199,Jundm2
ENSG00000089199,NRSF
ENSG00000089199,NRSF
ENSG00000089199,NRSF
ENSG00000089199,Octamer
ENSG00000089199,Pou2f1
ENSG00000089199,Pou2f1
ENSG00000089220,NF-Y
ENSG00000089220,NF-Y
ENSG00000089220,Sp4
ENSG00000089225,Arid3a
ENSG00000089225,Dlx5
ENSG00000089225,Elk1
ENSG00000089225,Ets
ENSG00000089225,GABP
ENSG00000089225,GATA
ENSG00000089225,GATA
ENSG00000089225,HNF4
ENSG00000089225,HNF4
ENSG00000089225,Hoxb3
ENSG00000089225,Hoxb7
ENSG00000089225,Hoxb8
ENSG00000089225,Hoxd8
ENSG00000089225,Irf
ENSG00000089225,Klf7
ENSG00000089225,Lhx3
ENSG00000089225,Nkx6-1
ENSG00000089225,Pou2f1
ENSG00000089225,RAR
ENSG00000089225,RREB-1
ENSG00000089225,SF1
ENSG00000089225,STAT
ENSG00000089225,Sp1
ENSG00000089234,Arid3a
ENSG00000089234,Ehf
ENSG00000089234,GABP
ENSG00000089234,GABP
ENSG00000089234,Lhx3
ENSG00000089234,Nrf-1
ENSG00000089234,RORalpha1
ENSG00000089248,E2F
ENSG00000089248,E2F
ENSG00000089248,Irf
ENSG00000089248,Klf7
ENSG00000089248,Lmo2-complex
ENSG00000089248,Myc
ENSG00000089248,Myc
ENSG00000089248,Nrf-1
ENSG00000089248,Sp1
ENSG00000089248,Stra13
ENSG00000089248,Zfp161
ENSG00000089250,ATF
ENSG00000089250,ATF
ENSG00000089250,ATF
ENSG00000089250,CACD
ENSG00000089250,CTCF
ENSG00000089250,E2A
ENSG00000089250,HEB
ENSG00000089250,NERF1a
ENSG00000089250,NRSF
ENSG00000089250,Pou2f1
ENSG00000089250,Pou2f1
ENSG00000089250,Pou2f1
ENSG00000089250,Rfx
ENSG00000089250,Rfx
ENSG00000089250,Rfx
ENSG00000089280,Brachyury
ENSG00000089280,CACD
ENSG00000089280,CEBPA
ENSG00000089280,E2F
ENSG00000089280,E2F
ENSG00000089280,Egr
ENSG00000089280,Elf1
ENSG00000089280,Foxc1
ENSG00000089280,GATA
ENSG00000089280,HNF4
ENSG00000089280,HNF4
ENSG00000089280,HNF4
ENSG00000089280,Hoxa5
ENSG00000089280,KROX
ENSG00000089280,Klf7
ENSG00000089280,LRH1
ENSG00000089280,MAZR
ENSG00000089280,Myc
ENSG00000089280,Myf
ENSG00000089280,Myf
ENSG00000089280,NERF1a
ENSG00000089280,Nrf-1
ENSG00000089280,Osf2
ENSG00000089280,PPARG
ENSG00000089280,RAR
ENSG00000089280,STAT
ENSG00000089280,Sp1
ENSG00000089280,Sp4
ENSG00000089280,TEF-1
ENSG00000089280,YY1
ENSG00000089280,YY1
ENSG00000089280,Zic
ENSG00000089280,Zic
ENSG00000089289,CTCF
ENSG00000089289,Elk1
ENSG00000089289,LXR
ENSG00000089289,PPARG
ENSG00000089289,RXR::LXR
ENSG00000089289,Rfx
ENSG00000089327,CACD
ENSG00000089327,Ehf
ENSG00000089327,Ets
ENSG00000089327,Ets
ENSG00000089327,GABP
ENSG00000089327,HEN1
ENSG00000089327,PPARG
ENSG00000089327,Tel2
ENSG00000089336,ATF3
ENSG00000089336,ATF
ENSG00000089336,ATF
ENSG00000089336,ATF
ENSG00000089336,CREB
ENSG00000089336,CREB
ENSG00000089336,Jundm2
ENSG00000089336,RREB-1
ENSG00000089351,RREB-1
ENSG00000089351,Sp1
ENSG00000089356,CTCF
ENSG00000089356,GLI
ENSG00000089356,HNF4
ENSG00000089356,INSM1
ENSG00000089356,Klf7
ENSG00000089356,NERF1a
ENSG00000089356,RREB-1
ENSG00000089356,Sp1
ENSG00000089356,Tal1
ENSG00000089472,AP-1
ENSG00000089472,AP-1
ENSG00000089472,CTCF
ENSG00000089472,Foxd1
ENSG00000089472,Hoxc9
ENSG00000089472,Mrg1::Hoxa9
ENSG00000089472,Nrf-2
ENSG00000089472,Spdef
ENSG00000089472,Tcf
ENSG00000089486,ATF3
ENSG00000089486,ATF
ENSG00000089486,Arnt
ENSG00000089486,CREB
ENSG00000089486,CREB
ENSG00000089486,Jundm2
ENSG00000089486,Klf7
