Ehf	Irf_11	Irf_7	Maf_2	NF-kappaB_2	NF-kappaB_5	NF-Y_1	NF-Y_2	NF-Y_3	Nrf-2_2	Nrf-2_3	TCF11::MafG
								ENSG00000162852			
								ENSG00000162929			
								ENSG00000162981			
								ENSG00000163001			
								ENSG00000163026			
								ENSG00000163050			
								ENSG00000163081			
								ENSG00000163125			
								ENSG00000163132			
								ENSG00000163166			
								ENSG00000163214			
								ENSG00000163218			
								ENSG00000163285			
								ENSG00000163293			
								ENSG00000163346			
								ENSG00000163394			
								ENSG00000163444			
								ENSG00000163491			
								ENSG00000163492			
								ENSG00000163508			
								ENSG00000163516			
								ENSG00000163535			
								ENSG00000163617			
								ENSG00000163623			
								ENSG00000163629			
								ENSG00000163689			
								ENSG00000163703			
								ENSG00000163795			
								ENSG00000163806			
								ENSG00000163812			
								ENSG00000163946			
								ENSG00000163950			
								ENSG00000164031			
								ENSG00000164032			
								ENSG00000164045			
								ENSG00000164051			
								ENSG00000164053			
								ENSG00000164066			
								ENSG00000164093			
								ENSG00000164104			
								ENSG00000164112			
								ENSG00000164167			
								ENSG00000164168			
								ENSG00000164182			
								ENSG00000164211			
								ENSG00000164256			
								ENSG00000164287			
								ENSG00000164330			
								ENSG00000164402			
								ENSG00000164403			
								ENSG00000164434			
								ENSG00000164438			
								ENSG00000164458			
								ENSG00000164463			
								ENSG00000164508			
								ENSG00000164619			
								ENSG00000164690			
								ENSG00000164692			
								ENSG00000164740			
								ENSG00000164751			
								ENSG00000164758			
								ENSG00000164898			
								ENSG00000164904			
								ENSG00000164917			
								ENSG00000164951			
								ENSG00000164978			
								ENSG00000165006			
								ENSG00000165046			
								ENSG00000165091			
								ENSG00000165092			
								ENSG00000165115			
								ENSG00000165175			
								ENSG00000165194			
								ENSG00000165195			
								ENSG00000165209			
								ENSG00000165259			
								ENSG00000165269			
								ENSG00000165271			
								ENSG00000165280			
								ENSG00000165283			
								ENSG00000165288			
								ENSG00000165322			
								ENSG00000165383			
								ENSG00000165475			
								ENSG00000165494			
								ENSG00000165568			
								ENSG00000165617			
								ENSG00000165669			
								ENSG00000165675			
								ENSG00000165678			
								ENSG00000165724			
								ENSG00000165782			
								ENSG00000165792			
								ENSG00000165795			
								ENSG00000165807			
								ENSG00000165813			
								ENSG00000165898			
								ENSG00000165948			
								ENSG00000166037			
								ENSG00000166106			
								ENSG00000166118			
								ENSG00000166128			
								ENSG00000166159			
								ENSG00000166165			
								ENSG00000166169			
								ENSG00000166171			
								ENSG00000166246			
								ENSG00000166266			
								ENSG00000166289			
								ENSG00000166329			
								ENSG00000166432			
								ENSG00000166435			
								ENSG00000166484			
								ENSG00000166503			
								ENSG00000166507			
								ENSG00000166578			
								ENSG00000166598			
								ENSG00000166669			
								ENSG00000166710			
								ENSG00000166762			
								ENSG00000166801			
								ENSG00000166803			
								ENSG00000166816			
								ENSG00000166833			
								ENSG00000166845			
								ENSG00000166851			
								ENSG00000166881			
								ENSG00000166965			
								ENSG00000166974			
								ENSG00000167004			
								ENSG00000167014			
								ENSG00000167034			
								ENSG00000167074			
								ENSG00000167083			
								ENSG00000167103			
								ENSG00000167110			
								ENSG00000167130			
								ENSG00000167182			
								ENSG00000167208			
								ENSG00000167333			
								ENSG00000167394			
								ENSG00000167397			
								ENSG00000167461			
								ENSG00000167468			
								ENSG00000167470			
								ENSG00000167476			
								ENSG00000167508			
								ENSG00000167522			
								ENSG00000167526			
								ENSG00000167553			
								ENSG00000167565			
								ENSG00000167608			
								ENSG00000167615			
								ENSG00000167625			
								ENSG00000167646			
								ENSG00000167654			
								ENSG00000167657			
								ENSG00000167670			
								ENSG00000167674			
								ENSG00000167685			
								ENSG00000167703			
								ENSG00000167716			
								ENSG00000167767			
								ENSG00000167778			
								ENSG00000167797			
								ENSG00000167842			
								ENSG00000167900			
								ENSG00000167920			
								ENSG00000167941			
								ENSG00000167981			
								ENSG00000167995			
								ENSG00000167996			
								ENSG00000168028			
								ENSG00000168066			
								ENSG00000168096			
								ENSG00000168101			
								ENSG00000168137			
								ENSG00000168140			
								ENSG00000168148			
								ENSG00000168152			
								ENSG00000168242			
								ENSG00000168267			
								ENSG00000168393			
								ENSG00000168395			
								ENSG00000168405			
								ENSG00000168411			
								ENSG00000168439			
								ENSG00000168488			
								ENSG00000168490			
								ENSG00000168517			
								ENSG00000168530			
								ENSG00000168610			
								ENSG00000168658			
								ENSG00000168748			
								ENSG00000168763			
								ENSG00000168778			
								ENSG00000168781			
								ENSG00000168785			
								ENSG00000168795			
								ENSG00000168875			
								ENSG00000168876			
								ENSG00000168894			
								ENSG00000168899			
								ENSG00000168936			
								ENSG00000168939			
								ENSG00000169032			
								ENSG00000169047			
								ENSG00000169057			
								ENSG00000169087			
								ENSG00000169100			
								ENSG00000169184			
								ENSG00000169188			
								ENSG00000169221			
								ENSG00000169223			
								ENSG00000169245			
								ENSG00000169375			
								ENSG00000169551			
								ENSG00000169570			
								ENSG00000169607			
								ENSG00000169621			
								ENSG00000169627			
								ENSG00000169679			
								ENSG00000169683			
								ENSG00000169689			
								ENSG00000169696			
								ENSG00000169710			
								ENSG00000169714			
								ENSG00000169744			
								ENSG00000169902			
								ENSG00000169925			
								ENSG00000169946			
								ENSG00000169957			
								ENSG00000169992			
								ENSG00000170011			
								ENSG00000170088			
								ENSG00000170099			
								ENSG00000170234			
								ENSG00000170264			
								ENSG00000170312			
								ENSG00000170315			
								ENSG00000170325			
								ENSG00000170370			
								ENSG00000170385			
								ENSG00000170469			
								ENSG00000170486			
								ENSG00000170516			
								ENSG00000170558			
								ENSG00000170577			
								ENSG00000170653			
								ENSG00000170667			
								ENSG00000170748			
								ENSG00000170759			
								ENSG00000170779			
								ENSG00000170889			
								ENSG00000170950			
								ENSG00000171045			
								ENSG00000171160			
								ENSG00000171161			
								ENSG00000171219			
								ENSG00000171223			
								ENSG00000171307			
								ENSG00000171311			
								ENSG00000171320			
								ENSG00000171345			
								ENSG00000171408			
								ENSG00000171443			
								ENSG00000171448			
								ENSG00000171483			
								ENSG00000171522			
								ENSG00000171540			
								ENSG00000171552			
								ENSG00000171587			
								ENSG00000171612			
								ENSG00000171617			
								ENSG00000171631			
								ENSG00000171649			
								ENSG00000171681			
								ENSG00000171700			
								ENSG00000171735			
								ENSG00000171792			
								ENSG00000171853			
								ENSG00000171953			
								ENSG00000171956			
								ENSG00000171988			
								ENSG00000172000			
								ENSG00000172059			
								ENSG00000172139			
								ENSG00000172197			
								ENSG00000172201			
								ENSG00000172236			
								ENSG00000172238			
								ENSG00000172264			
								ENSG00000172362			
								ENSG00000172432			
								ENSG00000172602			
								ENSG00000172660			
								ENSG00000172731			
								ENSG00000172771			
								ENSG00000172775			
								ENSG00000172845			
								ENSG00000172893			
								ENSG00000172954			
								ENSG00000172969			
								ENSG00000172992			
								ENSG00000173011			
								ENSG00000173013			
								ENSG00000173093			
								ENSG00000173157			
								ENSG00000173207			
								ENSG00000173208			
								ENSG00000173226			
								ENSG00000173230			
								ENSG00000173253			
								ENSG00000173273			
								ENSG00000173275			
								ENSG00000173281			
								ENSG00000173334			
								ENSG00000173404			
								ENSG00000173456			
								ENSG00000173611			
								ENSG00000173681			
								ENSG00000173848			
								ENSG00000173933			
								ENSG00000174080			
								ENSG00000174106			
								ENSG00000174326			
								ENSG00000174437			
								ENSG00000174460			
								ENSG00000174502			
								ENSG00000174672			
								ENSG00000174695			
								ENSG00000175003			
								ENSG00000175029			
								ENSG00000175063			
								ENSG00000175087			
								ENSG00000175161			
								ENSG00000175189			
								ENSG00000175203			
								ENSG00000175215			
								ENSG00000175305			
								ENSG00000175318			
								ENSG00000175387			
								ENSG00000175390			
								ENSG00000175395			
								ENSG00000175445			
								ENSG00000175482			
								ENSG00000175567			
								ENSG00000175582			
								ENSG00000175643			
								ENSG00000175711			
								ENSG00000175727			
								ENSG00000175745			
								ENSG00000175785			
								ENSG00000175832			
								ENSG00000175868			
								ENSG00000175984			
								ENSG00000176022			
								ENSG00000176083			
								ENSG00000176115			
								ENSG00000176124			
								ENSG00000176134			
								ENSG00000176165			
								ENSG00000176171			
								ENSG00000176244			
								ENSG00000176261			
								ENSG00000176371			
								ENSG00000176406			
								ENSG00000176410			
								ENSG00000176473			
								ENSG00000176485			
								ENSG00000176542			
								ENSG00000176563			
								ENSG00000176624			
								ENSG00000176635			
								ENSG00000176678			
								ENSG00000176697			
								ENSG00000176953			
								ENSG00000177045			
								ENSG00000177181			
								ENSG00000177283			
								ENSG00000177374			
								ENSG00000177380			
								ENSG00000177414			
								ENSG00000177463			
								ENSG00000177469			
								ENSG00000177479			
								ENSG00000177576			
								ENSG00000177600			
								ENSG00000177606			
								ENSG00000177614			
								ENSG00000177679			
								ENSG00000177728			
								ENSG00000177733			
								ENSG00000177822			
								ENSG00000177854			
								ENSG00000178031			
								ENSG00000178104			
								ENSG00000178105			
								ENSG00000178403			
								ENSG00000178425			
								ENSG00000178445			
								ENSG00000178458			
								ENSG00000178568			
								ENSG00000178573			
								ENSG00000178691			
								ENSG00000178878			
								ENSG00000178997			
								ENSG00000178999			
								ENSG00000179071			
								ENSG00000179082			
								ENSG00000179094			
								ENSG00000179331			
								ENSG00000179344			
								ENSG00000179361			
								ENSG00000179387			
								ENSG00000179604			
								ENSG00000179715			
								ENSG00000179832			
								ENSG00000179862			
								ENSG00000179943			
								ENSG00000180185			
								ENSG00000180263			
								ENSG00000180269			
								ENSG00000180340			
								ENSG00000180354			
								ENSG00000180357			
								ENSG00000180386			
								ENSG00000180440			
								ENSG00000180573			
								ENSG00000180596			
								ENSG00000180660			
								ENSG00000180787			
								ENSG00000180806			
								ENSG00000180879			
								ENSG00000180998			
								ENSG00000180999			
								ENSG00000181019			
								ENSG00000181026			
								ENSG00000181035			
								ENSG00000181192			
								ENSG00000181218			
								ENSG00000181295			
								ENSG00000181315			
								ENSG00000181322			
								ENSG00000181458			
								ENSG00000181499			
								ENSG00000181588			
								ENSG00000181625			
								ENSG00000181722			
								ENSG00000181773			
								ENSG00000181827			
								ENSG00000181856			
								ENSG00000181965			
								ENSG00000182021			
								ENSG00000182108			
								ENSG00000182134			
								ENSG00000182154			
								ENSG00000182197			
								ENSG00000182220			
								ENSG00000182253			
								ENSG00000182324			
								ENSG00000182481			
								ENSG00000182500			
								ENSG00000182541			
								ENSG00000182566			
								ENSG00000182611			
								ENSG00000182628			
								ENSG00000182646			
								ENSG00000182667			
								ENSG00000182742			
								ENSG00000182795			
								ENSG00000182858			
								ENSG00000182872			
								ENSG00000182968			
								ENSG00000183010			
								ENSG00000183036			
								ENSG00000183044			
								ENSG00000183077			
								ENSG00000183091			
								ENSG00000183103			
								ENSG00000183150			
								ENSG00000183260			
								ENSG00000183273			
								ENSG00000183336			
								ENSG00000183403			
								ENSG00000183454			
								ENSG00000183473			
								ENSG00000183475			
								ENSG00000183496			
								ENSG00000183508			
								ENSG00000183558			
								ENSG00000183570			
								ENSG00000183576			
								ENSG00000183597			
								ENSG00000183598			
								ENSG00000183643			
								ENSG00000183655			
								ENSG00000183684			
								ENSG00000183765			
								ENSG00000183864			
								ENSG00000183978			
								ENSG00000184113			
								ENSG00000184164			
								ENSG00000184178			
								ENSG00000184182			
								ENSG00000184205			
								ENSG00000184207			
								ENSG00000184221			
								ENSG00000184226			
								ENSG00000184313			
								ENSG00000184347			
								ENSG00000184348			
								ENSG00000184357			
								ENSG00000184486			
								ENSG00000184545			
								ENSG00000184661			
								ENSG00000184708			
								ENSG00000184788			
								ENSG00000184897			
								ENSG00000184922			
								ENSG00000184983			
								ENSG00000185010			
								ENSG00000185013			
								ENSG00000185038			
								ENSG00000185236			
								ENSG00000185262			
								ENSG00000185269			
								ENSG00000185305			
								ENSG00000185359			
								ENSG00000185361			
								ENSG00000185432			
								ENSG00000185437			
								ENSG00000185483			
								ENSG00000185522			
								ENSG00000185567			
								ENSG00000185591			
								ENSG00000185624			
								ENSG00000185630			
								ENSG00000185658			
								ENSG00000185668			
								ENSG00000185829			
								ENSG00000186010			
								ENSG00000186104			
								ENSG00000186111			
								ENSG00000186184			
								ENSG00000186185			
								ENSG00000186193			
								ENSG00000186334			
								ENSG00000186352			
								ENSG00000186369			
								ENSG00000186376			
								ENSG00000186432			
								ENSG00000186439			
								ENSG00000186470			
								ENSG00000186471			
								ENSG00000186480			
								ENSG00000186487			
								ENSG00000186575			
								ENSG00000186594			
								ENSG00000186660			
								ENSG00000186687			
								ENSG00000186812			
								ENSG00000186815			
								ENSG00000186831			
								ENSG00000186862			
								ENSG00000186951			
								ENSG00000186952			
								ENSG00000186976			
								ENSG00000187123			
								ENSG00000187147			
								ENSG00000187151			
								ENSG00000187185			
								ENSG00000187251			
								ENSG00000187268			
								ENSG00000187272			
								ENSG00000187446			
								ENSG00000187514			
								ENSG00000187516			
								ENSG00000187535			
								ENSG00000187686			
								ENSG00000187690			
								ENSG00000187741			
								ENSG00000187837			
								ENSG00000187951			
								ENSG00000187994			
								ENSG00000188010			
								ENSG00000188011			
								ENSG00000188029			
								ENSG00000188051			
								ENSG00000188092			
								ENSG00000188124			
								ENSG00000188229			
								ENSG00000188266			
								ENSG00000188290			
								ENSG00000188404			
								ENSG00000188483			
								ENSG00000188486			
								ENSG00000188493			
								ENSG00000188610			
								ENSG00000188611			
								ENSG00000188613			
								ENSG00000188655			
								ENSG00000188672			
								ENSG00000188732			
								ENSG00000188807			
								ENSG00000188816			
								ENSG00000188938			
								ENSG00000189114			
								ENSG00000189184			
								ENSG00000189251			
								ENSG00000189266			
								ENSG00000189280			
								ENSG00000189339			
								ENSG00000189367			
								ENSG00000189403			
								ENSG00000189410			
								ENSG00000196118			
								ENSG00000196126			
								ENSG00000196141			
								ENSG00000196176			
								ENSG00000196220			
								ENSG00000196226			
								ENSG00000196262			
								ENSG00000196275			
								ENSG00000196296			
								ENSG00000196305			
								ENSG00000196331			
								ENSG00000196361			
								ENSG00000196374			
								ENSG00000196378			
								ENSG00000196396			
								ENSG00000196505			
								ENSG00000196532			
								ENSG00000196544			
								ENSG00000196550			
								ENSG00000196588			
								ENSG00000196689			
								ENSG00000196730			
								ENSG00000196739			
								ENSG00000196763			
								ENSG00000196767			
								ENSG00000196781			
								ENSG00000196787			
								ENSG00000196866			
								ENSG00000196878			
								ENSG00000196890			
								ENSG00000196961			
								ENSG00000196998			
								ENSG00000197019			
								ENSG00000197061			
								ENSG00000197102			
								ENSG00000197147			
								ENSG00000197153			
								ENSG00000197273			
								ENSG00000197275			
								ENSG00000197283			
								ENSG00000197299			
								ENSG00000197409			
								ENSG00000197445			
								ENSG00000197451			
								ENSG00000197459			
								ENSG00000197483			
								ENSG00000197522			
								ENSG00000197562			
								ENSG00000197576			
								ENSG00000197579			
								ENSG00000197601			
								ENSG00000197748			
								ENSG00000197757			
								ENSG00000197846			
								ENSG00000197852			
								ENSG00000197921			
								ENSG00000197932			
								ENSG00000198000			
								ENSG00000198003			
								ENSG00000198021			
								ENSG00000198033			
								ENSG00000198056			
								ENSG00000198082			
								ENSG00000198083			
								ENSG00000198088			
								ENSG00000198089			
								ENSG00000198198			
								ENSG00000198208			
								ENSG00000198211			
								ENSG00000198216			
								ENSG00000198300			
								ENSG00000198353			
								ENSG00000198355			
								ENSG00000198366			
								ENSG00000198369			
								ENSG00000198374			
								ENSG00000198382			
								ENSG00000198477			
								ENSG00000198483			
								ENSG00000198502			
								ENSG00000198576			
								ENSG00000198626			
								ENSG00000198728			
								ENSG00000198783			
								ENSG00000198794			
								ENSG00000198797			
								ENSG00000198799			
								ENSG00000198805			
								ENSG00000198814			
								ENSG00000198824			
								ENSG00000198826			
								ENSG00000198855			
								ENSG00000198862			
								ENSG00000198874			
								ENSG00000198877			
								ENSG00000198898			
								ENSG00000198914			
								ENSG00000198923			
								ENSG00000198925			
								ENSG00000198937			
								ENSG00000198948			
								ENSG00000198954			
								ENSG00000198963			
								ENSG00000203711			
								ENSG00000203811			
								ENSG00000203812			
								ENSG00000203814			
								ENSG00000203818			
								ENSG00000203846			
								ENSG00000203852			
								ENSG00000203853			
								ENSG00000203923			
								ENSG00000203924			
								ENSG00000203979			
								ENSG00000204060			
								ENSG00000204120			
								ENSG00000204130			
								ENSG00000204157			
								ENSG00000204178			
								ENSG00000204209			
								ENSG00000204228			
								ENSG00000204252			
								ENSG00000204256			
								ENSG00000204257			
								ENSG00000204258			
								ENSG00000204275			
								ENSG00000204276			
								ENSG00000204287			
								ENSG00000204308			
								ENSG00000204310			
								ENSG00000204315			
								ENSG00000204385			
								ENSG00000204386			
								ENSG00000204387			
								ENSG00000204388			
								ENSG00000204389			
								ENSG00000204390			
								ENSG00000204410			
								ENSG00000204469			
								ENSG00000204519			
								ENSG00000204525			
								ENSG00000204536			
								ENSG00000204568			
								ENSG00000204569			
								ENSG00000204592			
								ENSG00000204600			
								ENSG00000204710			
								ENSG00000204859			
								ENSG00000204873			
								ENSG00000204875			
								ENSG00000205065			
								ENSG00000205086			
								ENSG00000205186			
								ENSG00000205207			
								ENSG00000205268			
								ENSG00000205323			
								ENSG00000205531			
								ENSG00000205544			
								ENSG00000205581			
								ENSG00000205629			
								ENSG00000205659			
								ENSG00000205683			
								ENSG00000205726			
								ENSG00000205758			
								ENSG00000205794			
								ENSG00000205927			
								ENSG00000206369			
								ENSG00000212659			
								ENSG00000213186			
								ENSG00000213415			
								ENSG00000213445			
								ENSG00000213516			
								ENSG00000213588			
								ENSG00000213593			
								ENSG00000213599			
								ENSG00000213648			
								ENSG00000213676			
								ENSG00000213719			
								ENSG00000213930			
								ENSG00000214021			
								ENSG00000214046			
								ENSG00000214050			
								ENSG00000214087			
								ENSG00000214198			
								ENSG00000214393			
								ENSG00000214456			
								ENSG00000214753			
								ENSG00000214770			
								ENSG00000214970			
								ENSG00000215018			
								ENSG00000215252			
								ENSG00000215386			
								ENSG00000215704			
								ENSG00000217128			
								ENSG00000217236			
								ENSG00000219180			
								ENSG00000220323			
								ENSG00000220515			
								ENSG00000221824			
								ENSG00000221912			
								ENSG00000221916			
								ENSG00000221946			
								ENSG00000222000			
								ENSG00000222011			
								ENSG00000222020			
