Gene stable ID	HGNC symbol
ENSG00000068697	LAPTM4A
ENSG00000168003	SLC3A2
ENSG00000198131	ZNF544
ENSG00000112337	SLC17A2
ENSG00000213654	GPSM3
ENSG00000198231	DDX42
ENSG00000258992	TSPY1
ENSG00000134077	THUMPD3
ENSG00000115884	SDC1
ENSG00000124243	BCAS4
ENSG00000182093	WRB
ENSG00000147606	SLC26A7
ENSG00000141404	GNAL
ENSG00000122729	ACO1
ENSG00000104228	TRIM35
ENSG00000161847	RAVER1
ENSG00000137414	FAM8A1
ENSG00000104490	NCALD
ENSG00000197345	MRPL21
ENSG00000274384	TMC4
ENSG00000126453	BCL2L12
ENSG00000148513	ANKRD30A
ENSG00000196683	TOMM7
ENSG00000134453	RBM17
ENSG00000181610	MRPS23
ENSG00000159167	STC1
ENSG00000154889	MPPE1
ENSG00000121966	CXCR4
ENSG00000085788	DDHD2
ENSG00000176225	RTTN
ENSG00000124935	SCGB1D2
ENSG00000138326	RPS24
ENSG00000124939	SCGB2A1
ENSG00000205683	DPF3
ENSG00000204568	MRPS18B
ENSG00000178217	SH2D4B
ENSG00000065882	TBC1D1
ENSG00000112038	OPRM1
ENSG00000147381	MAGEA4
ENSG00000067842	ATP2B3
ENSG00000102048	ASB9
ENSG00000090470	PDCD7
ENSG00000167916	KRT24
ENSG00000178175	ZNF366
ENSG00000234196	ZBTB12
ENSG00000112578	BYSL
ENSG00000151748	SAV1
ENSG00000112343	TRIM38
ENSG00000170604	IRF2BP1
ENSG00000232169	ABCF1
ENSG00000134640	MTNR1B
ENSG00000268629	TEX13A
ENSG00000145700	ANKRD31
ENSG00000171942	OR10H2
ENSG00000163697	APBB2
ENSG00000078098	FAP
ENSG00000136159	NUDT15
ENSG00000224389	C4B
ENSG00000115419	GLS
ENSG00000136143	SUCLA2
ENSG00000133706	LARS
ENSG00000197586	ENTPD6
ENSG00000171209	CSN3
ENSG00000186446	ZNF501
ENSG00000076344	RGS11
ENSG00000182083	OR6B2
ENSG00000178586	OR6B3
ENSG00000135299	ANKRD6
ENSG00000186115	CYP4F2
ENSG00000163126	ANKRD23
ENSG00000163807	KIAA1143
ENSG00000186723	OR10H1
ENSG00000004142	POLDIP2
ENSG00000213949	ITGA1
ENSG00000125630	POLR1B
ENSG00000060339	CCAR1
ENSG00000122008	POLK
ENSG00000188425	NANOS2
ENSG00000171903	CYP4F11
ENSG00000111664	GNB3
ENSG00000185947	ZNF267
ENSG00000130703	OSBPL2
ENSG00000247746	USP51
ENSG00000152684	PELO
ENSG00000109046	WSB1
ENSG00000215790	SLC35E2
ENSG00000148339	SLC25A25
ENSG00000198010	DLGAP2
ENSG00000197745	SCGB1D4
ENSG00000186889	TMEM17
ENSG00000176406	RIMS2
ENSG00000111665	CDCA3
ENSG00000136895	GARNL3
ENSG00000127184	COX7C
ENSG00000165271	NOL6
ENSG00000277018	COX8C
ENSG00000055917	PUM2
ENSG00000140718	FTO
ENSG00000126500	FLRT1
ENSG00000107816	LZTS2
ENSG00000276061	NDUFA3
ENSG00000137558	PI15
ENSG00000225614	ZNF469
ENSG00000175229	GAL3ST3
ENSG00000117122	MFAP2
ENSG00000124610	HIST1H1A
ENSG00000275714	HIST1H3A
ENSG00000189299	FOXR2
ENSG00000278637	HIST1H4A
ENSG00000176956	LY6H
ENSG00000178602	OTOS
ENSG00000236625	C4B
ENSG00000178363	CALML3
ENSG00000069206	ADAM7
ENSG00000274267	HIST1H3B
ENSG00000099954	CECR2
ENSG00000162174	ASRGL1
ENSG00000176340	COX8A
ENSG00000166348	USP54
ENSG00000278463	HIST1H2AB
ENSG00000164211	STARD4
ENSG00000088387	DOCK9
ENSG00000118985	ELL2
ENSG00000075429	CACNG5
ENSG00000237046	TRIM40
ENSG00000276175	LILRA3
ENSG00000179588	ZFPM1
ENSG00000101974	ATP11C
ENSG00000196371	FUT4
ENSG00000277161	PIGW
ENSG00000075461	CACNG4
ENSG00000171195	MUC7
ENSG00000276410	HIST1H2BB
ENSG00000166025	AMOTL1
ENSG00000111843	TMEM14C
ENSG00000142082	SIRT3
ENSG00000165192	ASB11
ENSG00000167434	CA4
ENSG00000101126	ADNP
ENSG00000134627	PIWIL4
ENSG00000063660	GPC1
ENSG00000138615	CILP
ENSG00000166263	STXBP4
ENSG00000187475	HIST1H1T
ENSG00000136897	MRPL50
ENSG00000185627	PSMD13
ENSG00000101347	SAMHD1
ENSG00000136870	ZNF189
ENSG00000165494	PCF11
ENSG00000198846	TOX
ENSG00000147509	RGS20
ENSG00000118518	RNF146
ENSG00000109113	RAB34
ENSG00000177731	FLII
ENSG00000011243	AKAP8L
ENSG00000164626	KCNK5
ENSG00000185352	HS6ST3
ENSG00000274955	KIR2DL4
ENSG00000101745	ANKRD12
ENSG00000180891	CUEDC1
ENSG00000153574	RPIA
ENSG00000165632	TAF3
ENSG00000099139	PCSK5
ENSG00000126952	NXF5
ENSG00000101294	HM13
ENSG00000132423	COQ3
ENSG00000276379	KIR3DL1
ENSG00000007541	PIGQ
ENSG00000154133	ROBO4
ENSG00000278062	ZNF251
ENSG00000102890	ELMO3
ENSG00000158901	WFDC8
ENSG00000122870	BICC1
ENSG00000204869	IGFL4
ENSG00000111790	FGFR1OP2
ENSG00000278726	KIR3DL2
ENSG00000138080	EMILIN1
ENSG00000278272	HIST1H3C
ENSG00000167232	ZNF91
ENSG00000180596	HIST1H2BC
ENSG00000180573	HIST1H2AC
ENSG00000083750	RRAGB
ENSG00000196372	ASB13
ENSG00000124780	KCNK17
ENSG00000144227	NXPH2
ENSG00000105492	SIGLEC6
ENSG00000182154	MRPL41
ENSG00000274327	TAS2R7
ENSG00000142528	ZNF473
ENSG00000064115	TM7SF3
ENSG00000231389	HLA-DPA1
ENSG00000168813	ZNF507
ENSG00000148444	COMMD3
ENSG00000175213	ZNF408
ENSG00000105011	ASF1B
ENSG00000135900	MRPL44
ENSG00000101079	NDRG3
ENSG00000147894	C9orf72
ENSG00000113583	C5orf15
ENSG00000170369	CST2
ENSG00000204576	PRR3
ENSG00000234954	MAS1L
ENSG00000102181	CD99L2
ENSG00000121905	HPCA
ENSG00000235360	C6orf47
ENSG00000168411	RFWD3
ENSG00000262796	OR8J1
ENSG00000105255	FSD1
ENSG00000168267	PTF1A
ENSG00000197818	SLC9A8
ENSG00000157379	DHRS1
ENSG00000083544	TDRD3
ENSG00000131495	NDUFA2
ENSG00000213988	ZNF90
ENSG00000121039	RDH10
ENSG00000141946	ZIM3
ENSG00000147100	SLC16A2
ENSG00000167825	OR5I1
ENSG00000181045	SLC26A11
ENSG00000169836	TACR3
ENSG00000119514	GALNT12
ENSG00000230467	RNF39
ENSG00000278430	KIR2DL4
ENSG00000174032	SLC25A30
ENSG00000185015	CA13
ENSG00000180658	OR2A4
ENSG00000189030	VHLL
ENSG00000170242	USP47
ENSG00000274722	KIR3DL2
ENSG00000188033	ZNF490
ENSG00000139155	SLCO1C1
ENSG00000175581	MRPL48
ENSG00000104147	OIP5
ENSG00000099399	MAGEB2
ENSG00000124831	LRRFIP1
ENSG00000233795	ZNRD1
ENSG00000126838	PZP
ENSG00000079385	CEACAM1
ENSG00000146938	NLGN4X
ENSG00000160182	TFF1
ENSG00000165023	DIRAS2
ENSG00000267855	NDUFA7
ENSG00000203797	DDO
ENSG00000281758	KCNIP4
ENSG00000156687	UNC5D
ENSG00000188822	CNR2
ENSG00000089597	GANAB
ENSG00000149488	TMC2
ENSG00000177938	CAPZA3
ENSG00000138161	CUZD1
ENSG00000105058	FAM32A
ENSG00000243189	HLA-DMA
ENSG00000167555	ZNF528
ENSG00000213185	FAM24B
ENSG00000161960	EIF4A1
ENSG00000104915	STX10
ENSG00000165181	C9orf84
ENSG00000121964	GTDC1
ENSG00000233490	GPSM3
ENSG00000132153	DHX30
ENSG00000162139	NEU3
ENSG00000142634	EFHD2
ENSG00000082438	COBLL1
ENSG00000226531	C6orf47
ENSG00000176658	MYO1D
ENSG00000151062	CACNA2D4
ENSG00000178567	EPM2AIP1
ENSG00000086200	IPO11
ENSG00000196263	ZNF471
ENSG00000123728	RAP2C
ENSG00000124228	DDX27
ENSG00000174325	DIRC1
ENSG00000129038	LOXL1
ENSG00000076770	MBNL3
ENSG00000272636	DOC2B
ENSG00000135049	AGTPBP1
ENSG00000179632	MAF1
ENSG00000145990	GFOD1
ENSG00000004838	ZMYND10
ENSG00000149292	TTC12
ENSG00000159720	ATP6V0D1
ENSG00000167554	ZNF610
ENSG00000092964	DPYSL2
ENSG00000096395	MLN
ENSG00000174306	ZHX3
ENSG00000104177	MYEF2
ENSG00000124256	ZBP1
ENSG00000185813	PCYT2
ENSG00000141562	NARF
ENSG00000110076	NRXN2
ENSG00000110063	DCPS
ENSG00000151461	UPF2
ENSG00000165915	SLC39A13
ENSG00000082212	ME2
ENSG00000226761	TAS2R46
ENSG00000168661	ZNF30
ENSG00000213347	MXD3
ENSG00000101337	TM9SF4
ENSG00000006756	ARSD
ENSG00000276191	CRHR1
ENSG00000128872	TMOD2
ENSG00000138400	MDH1B
ENSG00000137403	HLA-F
ENSG00000276882	KIR3DL2
ENSG00000179002	TAS1R2
ENSG00000179399	GPC5
ENSG00000136783	NIPSNAP3A
ENSG00000198918	RPL39
ENSG00000151033	LYZL2
ENSG00000171307	ZDHHC16
ENSG00000137225	CAPN11
ENSG00000187566	NHLRC1
ENSG00000162949	CAPN13
ENSG00000155087	ODF1
ENSG00000196357	ZNF565
ENSG00000118705	RPN2
ENSG00000119203	CPSF3
ENSG00000162009	SSTR5
ENSG00000047056	WDR37
ENSG00000197879	MYO1C
ENSG00000007202	KIAA0100
ENSG00000256977	LIMS3
ENSG00000067829	IDH3G
ENSG00000198879	SFMBT2
ENSG00000147459	DOCK5
ENSG00000133454	MYO18B
ENSG00000169084	DHRSX
ENSG00000140157	NIPA2
ENSG00000214717	ZBED1
ENSG00000131507	NDFIP1
ENSG00000168454	TXNDC2
ENSG00000184160	ADRA2C
ENSG00000106399	RPA3
ENSG00000102007	PLP2
ENSG00000175893	ZDHHC21
ENSG00000077348	EXOSC5
ENSG00000136280	CCM2
ENSG00000137877	SPTBN5
ENSG00000151846	PABPC3
ENSG00000049449	RCN1
ENSG00000237051	GABBR1
ENSG00000167114	SLC27A4
ENSG00000151575	TEX9
ENSG00000125864	BFSP1
ENSG00000277076	KIR2DL4
ENSG00000069188	SDK2
ENSG00000120068	HOXB8
ENSG00000130024	PHF10
ENSG00000184788	SATL1
ENSG00000167600	CYP2S1
ENSG00000167637	ZNF283
ENSG00000141504	SAT2
ENSG00000136286	MYO1G
ENSG00000274287	SCRIB
ENSG00000187957	DNER
ENSG00000167113	COQ4
ENSG00000240432	KRTAP13-3
ENSG00000122584	NXPH1
ENSG00000113492	AGXT2
ENSG00000162882	HAAO
ENSG00000138413	IDH1
ENSG00000165828	PRAP1
ENSG00000223496	EXOSC6
ENSG00000131368	MRPS25
ENSG00000171631	P2RY6
ENSG00000158806	NPM2
ENSG00000095059	DHPS
ENSG00000152766	ANKRD22
ENSG00000145358	DDIT4L
ENSG00000085644	ZNF213
ENSG00000236902	LY6G6D
ENSG00000168301	KCTD6
ENSG00000075073	TACR2
ENSG00000274920	KIR3DL1
ENSG00000206492	GNL1
ENSG00000224145	TRIM15
ENSG00000178394	HTR1A
ENSG00000228278	ORM2
ENSG00000149133	OR5F1
ENSG00000274221	CCL3
ENSG00000132702	HAPLN2
ENSG00000230685	CLIC1
ENSG00000169992	NLGN2
ENSG00000163817	SLC6A20
ENSG00000152503	TRIM36
ENSG00000168158	OR2C1
ENSG00000111700	SLCO1B3
ENSG00000130227	XPO7
ENSG00000155760	FZD7
ENSG00000140044	JDP2
ENSG00000115524	SF3B1
ENSG00000108107	RPL28
ENSG00000269699	ZIM2
ENSG00000198300	PEG3
ENSG00000172006	ZNF554
ENSG00000212710	CTAGE1
ENSG00000110442	COMMD9
ENSG00000150244	TRIM48
ENSG00000177732	SOX12
ENSG00000157916	RER1
ENSG00000170537	TMC7
ENSG00000083635	NUFIP1
ENSG00000161055	SCGB3A1
ENSG00000160013	PTGIR
ENSG00000125788	DEFB126
ENSG00000166862	CACNG2
ENSG00000151229	SLC2A13
ENSG00000147488	ST18
ENSG00000100280	AP1B1
ENSG00000188467	SLC24A5
ENSG00000255374	TAS2R43
ENSG00000187792	ZNF70
ENSG00000131941	RHPN2
ENSG00000078114	NEBL
ENSG00000196262	PPIA
ENSG00000174943	KCTD13
ENSG00000237258	OR11A1
ENSG00000157657	ZNF618
ENSG00000171992	SYNPO
ENSG00000125257	ABCC4
ENSG00000263236	KRTAP4-12
ENSG00000083807	SLC27A5
ENSG00000175489	LRRC25
ENSG00000113742	CPEB4
ENSG00000263091	KRTAP2-4
ENSG00000124571	XPO5
ENSG00000167513	CDT1
ENSG00000130052	STARD8
ENSG00000185303	SFTPA2
ENSG00000113739	STC2
ENSG00000124444	ZNF576
ENSG00000126243	LRFN3
ENSG00000138039	LHCGR
ENSG00000014641	MDH1
ENSG00000149541	B3GAT3
ENSG00000198417	MT1F
ENSG00000157551	KCNJ15
ENSG00000228116	PPT2
ENSG00000134545	KLRC1
ENSG00000112699	GMDS
ENSG00000277355	KIR2DL4
ENSG00000226182	LST1
ENSG00000104497	SNX16
ENSG00000205867	KRTAP5-2
ENSG00000281429	FAM20C
ENSG00000149679	CABLES2
ENSG00000164619	BMPER
ENSG00000148377	IDI2
ENSG00000106066	CPVL
ENSG00000276966	HIST1H4E
ENSG00000149716	ORAOV1
ENSG00000119915	ELOVL3
ENSG00000104885	DOT1L
ENSG00000115806	GORASP2
ENSG00000112110	MRPL18
ENSG00000236672	C6orf10
ENSG00000023330	ALAS1
ENSG00000074317	SNCB
ENSG00000100994	PYGB
ENSG00000123552	USP45
ENSG00000139793	MBNL2
ENSG00000278828	HIST1H3H
ENSG00000127586	CHTF18
ENSG00000118407	FILIP1
ENSG00000137204	SLC22A7
ENSG00000230780	OR11A1
ENSG00000233046	OR5V1
ENSG00000197077	KIAA1671
ENSG00000115840	SLC25A12
ENSG00000198265	HELZ
ENSG00000223687	ZNF311
ENSG00000151640	DPYSL4
ENSG00000160282	FTCD
ENSG00000123572	NRK
ENSG00000100522	GNPNAT1
ENSG00000277238	TAS2R10
ENSG00000276167	TAS2R50
ENSG00000158292	GPR153
ENSG00000275679	PRH2
ENSG00000165443	PHYHIPL
ENSG00000168634	WFDC13
ENSG00000273594	EEF1D
ENSG00000277823	PRH1
ENSG00000182931	WFDC10B
ENSG00000282537	TAS2R43
ENSG00000183020	AP2A2
ENSG00000171533	MAP6
ENSG00000263341	KRTAP17-1
ENSG00000170236	USP50
ENSG00000152056	AP1S3
ENSG00000160870	CYP3A7
ENSG00000131446	MGAT1
ENSG00000132677	RHBG
ENSG00000227317	DDAH2
ENSG00000131732	ZCCHC9
ENSG00000275237	KIR2DL4
ENSG00000118496	FBXO30
ENSG00000188868	ZNF563
ENSG00000206412	GNL1
ENSG00000178974	FBXO34
ENSG00000180357	ZNF609
ENSG00000164631	ZNF12
ENSG00000214107	MAGEB1
ENSG00000120289	MAGEB4
ENSG00000163214	DHX57
ENSG00000136247	ZDHHC4
ENSG00000223793	HLA-DQA2
ENSG00000196368	NUDT11
ENSG00000170265	ZNF282
ENSG00000176746	MAGEB6
ENSG00000178184	PARD6G
ENSG00000131459	GFPT2
ENSG00000165609	NUDT5
ENSG00000161040	FBXL13
ENSG00000104969	SGTA
ENSG00000065665	SEC61A2
ENSG00000226603	LY6G6D
ENSG00000096070	BRPF3
ENSG00000196338	NLGN3
ENSG00000140287	HDC
ENSG00000144596	GRIP2
ENSG00000170961	HAS2
ENSG00000169515	CCDC8
ENSG00000167291	TBC1D16
ENSG00000140854	KATNB1
ENSG00000214050	FBXO16
ENSG00000204991	SPIRE2
ENSG00000196684	HSH2D
ENSG00000141664	ZCCHC2
ENSG00000132405	TBC1D14
ENSG00000263014	ATP6V1G3
ENSG00000166145	SPINT1
ENSG00000276821	OR2T2
ENSG00000234852	ZBTB12
ENSG00000074771	NOX3
ENSG00000146243	IRAK1BP1
ENSG00000121270	ABCC11
ENSG00000233481	OR12D2
ENSG00000141665	FBXO15
ENSG00000174282	ZBTB4
ENSG00000074219	TEAD2
ENSG00000177700	POLR2L
ENSG00000183098	GPC6
ENSG00000124508	BTN2A2
ENSG00000137547	MRPL15
ENSG00000148229	POLE3
ENSG00000093144	ECHDC1
ENSG00000232178	OR2J3
ENSG00000162244	RPL29
ENSG00000178538	CA8
ENSG00000124787	RPP40
ENSG00000095981	KCNK16
ENSG00000183795	BPY2B
ENSG00000171840	NINJ2
ENSG00000174586	ZNF497
ENSG00000087365	SF3B2
ENSG00000064666	CNN2
ENSG00000223767	RNF5
ENSG00000182324	KCNJ14
ENSG00000176293	ZNF135
ENSG00000147127	RAB41
ENSG00000179476	C14orf28
ENSG00000119509	INVS
ENSG00000135968	GCC2
ENSG00000111224	PARP11
ENSG00000124370	MCEE
ENSG00000102900	NUP93
ENSG00000204590	GNL1
ENSG00000141574	SECTM1
ENSG00000187189	TSPYL4
ENSG00000122543	OCM
ENSG00000168530	MYL1
ENSG00000204634	TBC1D8
ENSG00000114383	TUSC2
ENSG00000104043	ATP8B4
ENSG00000248871	TNFSF12-TNFSF13
ENSG00000167858	TEKT1
ENSG00000115556	PLCD4
ENSG00000132182	NUP210
ENSG00000174358	SLC6A19
ENSG00000112293	GPLD1
ENSG00000101888	NXT2
ENSG00000112137	PHACTR1
ENSG00000182810	DDX28
ENSG00000172869	DMXL1
ENSG00000204611	ZNF616
ENSG00000121897	LIAS
ENSG00000137312	FLOT1
ENSG00000075673	ATP12A
ENSG00000198363	ASPH
ENSG00000160917	CPSF4
ENSG00000164830	OXR1
ENSG00000243927	MRPS6
ENSG00000182450	KCNK4
ENSG00000134452	FBXO18
ENSG00000281020	SNTG2
ENSG00000278608	MAMDC2
ENSG00000184925	LCN12
ENSG00000100503	NIN
ENSG00000131094	C1QL1
ENSG00000043591	ADRB1
ENSG00000186470	BTN3A2
ENSG00000074603	DPP8
ENSG00000277075	HIST1H2AE
ENSG00000171133	OR2K2
ENSG00000056097	ZFR
ENSG00000171159	C9orf16
ENSG00000278191	CARS
ENSG00000127561	SYNGR3
ENSG00000095383	TBC1D2
ENSG00000133135	RNF128
ENSG00000185585	OLFML2A
ENSG00000185894	BPY2C
ENSG00000182902	SLC25A18
ENSG00000231502	LSM2
ENSG00000188021	UBQLN2
ENSG00000157765	SLC34A2
ENSG00000095380	NANS
ENSG00000155962	CLIC2
ENSG00000183671	GPR1
ENSG00000129003	VPS13C
ENSG00000276541	TAS2R14
ENSG00000181418	DDN
ENSG00000108878	CACNG1
ENSG00000275699	KIR2DL4
ENSG00000273713	TAS2R9
ENSG00000102981	PARD6A
ENSG00000185177	ZNF479
ENSG00000273518	KIR3DL1
ENSG00000134504	KCTD1
ENSG00000189241	TSPYL1
ENSG00000188747	NOXA1
ENSG00000104154	SLC30A4
ENSG00000168575	SLC20A2
ENSG00000134987	WDR36
ENSG00000073464	CLCN4
ENSG00000179008	C14orf39
ENSG00000164508	HIST1H2AA
ENSG00000146047	HIST1H2BA
ENSG00000278074	KIR2DL4
ENSG00000130312	MRPL34
ENSG00000134955	SLC37A2
ENSG00000079156	OSBPL6
ENSG00000145506	NKD2
ENSG00000095627	TDRD1
ENSG00000157653	C9orf43
ENSG00000225412	BTNL2
ENSG00000177791	MYOZ1
ENSG00000138074	SLC5A6
ENSG00000105205	CLC
ENSG00000112339	HBS1L
ENSG00000085377	PREP
ENSG00000105755	ETHE1
ENSG00000157303	SUSD3
ENSG00000176919	C8G
ENSG00000204873	KRTAP9-3
ENSG00000239886	KRTAP9-2
ENSG00000129521	EGLN3
ENSG00000165646	SLC18A2
ENSG00000029364	SLC39A9
ENSG00000198018	ENTPD7
ENSG00000277964	KIR2DL4
ENSG00000147117	ZNF157
ENSG00000105352	CEACAM4
ENSG00000239865	RPP21
ENSG00000187210	GCNT1
ENSG00000181090	EHMT1
ENSG00000275221	HIST1H2AK
ENSG00000197153	HIST1H3J
ENSG00000276920	NKD2
ENSG00000171467	ZNF318
ENSG00000235966	OR12D2
ENSG00000101216	GMEB2
ENSG00000276501	KIR3DL1
ENSG00000206072	SERPINB11
ENSG00000125975	C20orf173
ENSG00000276885	KIR2DS4
ENSG00000278111	TAS2R46
ENSG00000275019	LILRB3
ENSG00000181433	SAGE1
ENSG00000184261	KCNK12
ENSG00000152467	ZSCAN1
ENSG00000276739	KIR3DL2
ENSG00000125384	PTGER2
ENSG00000107833	NPM3
ENSG00000204439	C6orf47
ENSG00000274611	TBC1D3
ENSG00000167822	OR8J3
ENSG00000253797	UTP14C
ENSG00000149658	YTHDF1
ENSG00000278659	OR2T6
ENSG00000165983	PTER
ENSG00000169035	KLK7
ENSG00000132664	POLR3F
ENSG00000152049	KCNE4
ENSG00000183856	IQGAP3
ENSG00000274957	KIR2DS4
ENSG00000141540	TTYH2
ENSG00000262655	SPON1
ENSG00000088826	SMOX
ENSG00000125846	ZNF133
ENSG00000149571	KIRREL3
ENSG00000124237	C20orf85
ENSG00000144029	MRPS5
ENSG00000155256	ZFYVE27
ENSG00000256771	ZNF253
ENSG00000136940	PDCL
ENSG00000172005	MAL
ENSG00000101577	LPIN2
ENSG00000139154	AEBP2
ENSG00000157890	MEGF11
ENSG00000176988	FMR1NB
ENSG00000154258	ABCA9
ENSG00000230657	PRB4
ENSG00000152464	RPP38
ENSG00000231048	LST1
ENSG00000141576	RNF157
ENSG00000145908	ZNF300
ENSG00000182742	HOXB4
ENSG00000135924	DNAJB2
ENSG00000003137	CYP26B1
ENSG00000152430	BOLL
ENSG00000188738	FSIP2
ENSG00000120440	TTLL2
ENSG00000090659	CD209
ENSG00000079432	CIC
ENSG00000180616	SSTR2
ENSG00000039560	RAI14
ENSG00000104783	KCNN4
ENSG00000021300	PLEKHB1
ENSG00000275244	OR2T1
ENSG00000278689	OR2T6
ENSG00000121381	TAS2R9
ENSG00000099864	PALM
ENSG00000174010	KLHL15
ENSG00000145979	TBC1D7
ENSG00000088836	SLC4A11
ENSG00000241322	CDRT1
ENSG00000148429	USP6NL
ENSG00000196497	IPO4
ENSG00000161664	ASB16
ENSG00000141485	SLC13A5
ENSG00000164548	TRA2A
ENSG00000170482	SLC23A1
ENSG00000278087	NOMO3
ENSG00000243509	TNFRSF6B
ENSG00000147394	ZNF185
ENSG00000028310	BRD9
ENSG00000158486	DNAH3
ENSG00000154059	IMPACT
ENSG00000145833	DDX46
ENSG00000205810	KLRC3
ENSG00000125430	HS3ST3B1
ENSG00000124575	HIST1H1D
ENSG00000107937	GTPBP4
ENSG00000134461	ANKRD16
ENSG00000196865	NHLRC2
ENSG00000269405	NXF2
ENSG00000237052	GPSM3
ENSG00000275126	HIST1H4L
ENSG00000197238	HIST1H4J
ENSG00000278677	HIST1H2AM
ENSG00000276903	HIST1H2AL
ENSG00000274089	PRIMA1
ENSG00000274945	KIR2DL4
ENSG00000185973	TMLHE
ENSG00000136938	ANP32B
ENSG00000112695	COX7A2
ENSG00000282269	PRR4
ENSG00000131068	DEFB118
ENSG00000163982	OTOP1
ENSG00000276262	NSF
ENSG00000183813	CCR4
ENSG00000146039	SLC17A4
ENSG00000154080	CHST9
ENSG00000122912	SLC25A16
ENSG00000183844	FAM3B
ENSG00000091664	SLC17A6
ENSG00000114646	CSPG5
ENSG00000147481	SNTG1
ENSG00000198961	PJA2
ENSG00000228377	MAS1L
ENSG00000233076	DDAH2
ENSG00000198554	WDHD1
ENSG00000262121	KRTAP4-9
ENSG00000168259	DNAJC7
ENSG00000173786	CNP
ENSG00000273884	LILRA3
ENSG00000079999	KEAP1
ENSG00000113761	ZNF346
ENSG00000138175	ARL3
ENSG00000172146	OR1A1
ENSG00000104081	BMF
ENSG00000182162	P2RY8
ENSG00000181513	ACBD4
ENSG00000136448	NMT1
ENSG00000182771	GRID1
ENSG00000172150	OR1A2
ENSG00000030066	NUP160
ENSG00000230669	PSMB8
ENSG00000130684	ZNF337
ENSG00000278306	KIR2DS3
ENSG00000153815	CMIP
ENSG00000275732	KIR2DL4
ENSG00000136271	DDX56
ENSG00000140319	SRP14
ENSG00000176472	ZNF575
ENSG00000137392	CLPS
ENSG00000147400	CETN2
ENSG00000169006	NTSR2
ENSG00000170954	ZNF415
ENSG00000152926	ZNF117
ENSG00000136235	GPNMB
ENSG00000060566	CREB3L3
ENSG00000007384	RHBDF1
ENSG00000010438	PRSS3
ENSG00000177542	SLC25A22
ENSG00000184357	HIST1H1B
ENSG00000130720	FIBCD1
ENSG00000153560	UBP1
ENSG00000224234	OR10C1
ENSG00000251394	OR12D3
ENSG00000136144	RCBTB1
ENSG00000176022	B3GALT6
ENSG00000106785	TRIM14
ENSG00000155827	RNF20
ENSG00000120029	C10orf76
ENSG00000275786	KIR3DL1
ENSG00000137210	TMEM14B
ENSG00000124260	MAGEA10
ENSG00000183778	B3GALT5
ENSG00000124702	KLHDC3
ENSG00000120457	KCNJ5
ENSG00000113384	GOLPH3
ENSG00000149115	TNKS1BP1
ENSG00000138600	SPPL2A
ENSG00000273562	NAP1L4
ENSG00000120215	MLANA
ENSG00000180773	SLC36A4
ENSG00000121410	A1BG
ENSG00000181273	OR5AK2
ENSG00000169550	MUC15
ENSG00000197901	SLC22A6
ENSG00000112494	UNC93A
ENSG00000179886	TIGD5
ENSG00000198851	CD3E
ENSG00000179915	NRXN1
ENSG00000182220	ATP6AP2
ENSG00000182156	ENPP7
ENSG00000099337	KCNK6
ENSG00000065621	GSTO2
ENSG00000177294	FBXO39
ENSG00000103932	RPAP1
ENSG00000212128	TAS2R13
ENSG00000212126	TAS2R50
ENSG00000213463	SYNJ2BP
ENSG00000171823	FBXL14
ENSG00000169976	SF3B5
ENSG00000147164	SNX12
ENSG00000170290	SLN
ENSG00000139800	ZIC5
ENSG00000186529	CYP4F3
ENSG00000187678	SPRY4
ENSG00000196155	PLEKHG4
ENSG00000136819	C9orf78
ENSG00000176024	ZNF613
ENSG00000138411	HECW2
ENSG00000183024	OR1G1
ENSG00000180992	MRPL14
ENSG00000186860	KRTAP17-1
ENSG00000272765	NDUFA6
ENSG00000163521	GLB1L
ENSG00000241595	KRTAP9-4
ENSG00000169100	SLC25A6
ENSG00000068878	PSME4
ENSG00000230797	YY2
ENSG00000148814	LRRC27
ENSG00000281861	SLC9A3
ENSG00000157326	DHRS4
ENSG00000227234	SPANXB1
ENSG00000108349	CASC3
ENSG00000142327	RNPEPL1
ENSG00000121390	PSPC1
ENSG00000176641	RNF152
ENSG00000131055	COX4I2
ENSG00000154655	L3MBTL4
ENSG00000107821	KAZALD1
ENSG00000148334	PTGES2
ENSG00000165678	GHITM
ENSG00000231676	OR2J2
ENSG00000164610	RP9
ENSG00000149452	SLC22A8
ENSG00000170832	USP32
ENSG00000141194	OR4D1
ENSG00000100867	DHRS2
ENSG00000130702	LAMA5
ENSG00000105245	NUMBL
ENSG00000153093	ACOXL
ENSG00000112697	TMEM30A
ENSG00000109919	MTCH2
ENSG00000204296	C6orf10
ENSG00000276495	APBA2
ENSG00000146618	FERD3L
ENSG00000205916	DAZ4
ENSG00000105501	SIGLEC5
ENSG00000107201	DDX58
ENSG00000105849	TWISTNB
ENSG00000102471	NDFIP2
ENSG00000183840	GPR39
ENSG00000130706	ADRM1
ENSG00000165724	ZMYND19
ENSG00000150667	FSIP1
ENSG00000122550	KLHL7
ENSG00000204290	BTNL2
ENSG00000179580	RNF151
ENSG00000185130	HIST1H2BL
ENSG00000197361	FBXL22
ENSG00000149609	C20orf144
ENSG00000233813	MRPS18B
ENSG00000166603	MC4R
ENSG00000277254	TAS2R13
ENSG00000180205	WFDC9
ENSG00000180305	WFDC10A
ENSG00000136147	PHF11
