Ensembl_Id,Domains
ENSG00000106070,PF00017|PF00169|PF00788|PF08947
ENSG00000106077,PF00561|PF12697
ENSG00000106078,PF02205|PF09469
ENSG00000106080,PF00254|PF13499
ENSG00000106086,PF00169|PF08718
ENSG00000106089,PF00804|PF05739
ENSG00000106100,PF00619|PF05729|PF13516
ENSG00000106105,PF00458|PF00587|PF03129
ENSG00000106113,PF00002|PF02793
ENSG00000106123,PF00041|PF00536|PF01404|PF07647|PF07699|PF07714|PF14575
ENSG00000106125,PF13898
ENSG00000106128,PF00002|PF02793
ENSG00000106144,PF00619|PF00656
ENSG00000106153,PF06747
ENSG00000106178,PF00048
ENSG00000106211,PF00011
ENSG00000106236,PF00354
ENSG00000106244,PF10252
ENSG00000106245,PF01125
ENSG00000106246,PF13812|PF17177
ENSG00000106258,PF00067
ENSG00000106261,PF00096|PF01352|PF02023|PF13465|PF16622
ENSG00000106263,PF00076|PF08662
ENSG00000106266,PF00787
ENSG00000106268,PF00293
ENSG00000106278,PF00041|PF00102|PF00194
ENSG00000106290,PF02969|PF07571
ENSG00000106299,PF00568|PF00786|PF02205
ENSG00000106302,PF01630
ENSG00000106304,PF01630
ENSG00000106305,PF00043|PF16780
ENSG00000106327,PF02225|PF04389
ENSG00000106328,PF06268
ENSG00000106330,PF00635
ENSG00000106331,PF00046|PF00292
ENSG00000106333,PF00431|PF01759
ENSG00000106336,PF00415|PF12937
ENSG00000106341,
ENSG00000106344,PF00076
ENSG00000106346,PF00443
ENSG00000106348,PF00478|PF00571
ENSG00000106351,PF01412
ENSG00000106355,PF01423
ENSG00000106366,PF00079
ENSG00000106367,PF01217
ENSG00000106384,PF03982
ENSG00000106392,PF02434
ENSG00000106397,PF03171
ENSG00000106399,PF08661
ENSG00000106400,PF04438
ENSG00000106404,PF00822
ENSG00000106410,PF00046
ENSG00000106415,PF15388
ENSG00000106436,PF13405
ENSG00000106443,PF00628|PF13832
ENSG00000106459,PF10491|PF10492
ENSG00000106460,PF07092
ENSG00000106462,PF00856|PF11616
ENSG00000106477,PF00581
ENSG00000106479,PF01352|PF05699
ENSG00000106483,PF01392|PF01759
ENSG00000106484,PF00561
ENSG00000106511,PF00046
ENSG00000106524,PF01753|PF12796
ENSG00000106526,PF00022
ENSG00000106536,PF00046|PF00157
ENSG00000106537,PF00335
ENSG00000106538,
ENSG00000106541,PF13899
ENSG00000106546,PF00010|PF00989|PF08447
ENSG00000106554,PF05300
ENSG00000106560,PF04548
ENSG00000106565,PF04103
ENSG00000106571,
ENSG00000106588,PF00227|PF10584
ENSG00000106591,PF01783
ENSG00000106603,PF08695
ENSG00000106605,PF01408|PF09166
ENSG00000106608,
ENSG00000106609,PF14940
ENSG00000106615,PF00071
ENSG00000106617,PF00571
ENSG00000106624,PF00246|PF00754|PF13620
ENSG00000106628,PF04042
ENSG00000106631,PF13499
ENSG00000106633,PF00349|PF03727
ENSG00000106635,PF04714
ENSG00000106636,PF00957|PF13774
ENSG00000106638,PF00400
ENSG00000106648,PF00535
ENSG00000106665,PF01302
ENSG00000106682,PF00076
ENSG00000106683,PF00412|PF00595|PF07714
ENSG00000106686,PF14909
ENSG00000106688,PF00375
ENSG00000106689,PF00046|PF00412
ENSG00000106692,PF04991
ENSG00000106701,PF00622
ENSG00000106714,PF00008|PF00754|PF02210
ENSG00000106723,PF02513
ENSG00000106733,PF13238
ENSG00000106771,PF01594
ENSG00000106772,PF02833|PF12496|PF13716
ENSG00000106780,PF00053
ENSG00000106785,PF00622|PF00643|PF13765
ENSG00000106789,PF00400|PF08953|PF16300
ENSG00000106799,PF00069|PF01064|PF07714|PF08515
ENSG00000106803,PF03911
ENSG00000106804,PF00207|PF01759|PF01821|PF01835|PF07677|PF07678|PF07703
ENSG00000106809,PF13855
ENSG00000106819,PF01462|PF13855
ENSG00000106823,PF00093|PF13855
ENSG00000106829,PF00400|PF03920
ENSG00000106852,PF00046|PF00412
ENSG00000106853,PF00107|PF16884
ENSG00000106868,PF00084|PF07645
ENSG00000106927,PF00014|PF00061
ENSG00000106948,PF12443
ENSG00000106952,PF00229
ENSG00000106976,PF00169|PF00350|PF01031|PF02212
ENSG00000106991,PF00100
ENSG00000106992,PF00406
ENSG00000106993,PF08565
ENSG00000107014,PF00049
ENSG00000107018,PF00049
ENSG00000107020,PF10166
ENSG00000107021,PF00566
ENSG00000107036,PF07064
ENSG00000107077,PF02373|PF02375|PF13831|PF13832
ENSG00000107099,PF06920|PF11878|PF14429
ENSG00000107104,PF12075|PF12796|PF13857
ENSG00000107105,PF00076
ENSG00000107130,PF00036|PF13499
ENSG00000107140,PF07714
ENSG00000107147,PF03493|PF07885
ENSG00000107159,PF00194
ENSG00000107164,PF00013
ENSG00000107165,PF00264
ENSG00000107175,PF00170
ENSG00000107185,PF08737
ENSG00000107186,PF00595|PF09045|PF16667
ENSG00000107187,PF00046|PF00412
ENSG00000107201,PF00270|PF00271|PF11648|PF16739
ENSG00000107223,PF01381|PF08523
ENSG00000107242,PF01504
ENSG00000107249,
ENSG00000107262,PF00240|PF02179
ENSG00000107263,PF00617|PF00618
ENSG00000107281,PF06809
ENSG00000107282,PF00595|PF00640
ENSG00000107290,PF13086|PF13087
ENSG00000107295,PF03114|PF07653
ENSG00000107317,PF00061
ENSG00000107331,PF00005|PF12698
ENSG00000107338,PF00017
ENSG00000107341,PF00179
ENSG00000107362,PF12146
ENSG00000107371,PF15985
ENSG00000107372,PF01428|PF01754
ENSG00000107404,PF00595|PF00610|PF00778|PF02377|PF12316
ENSG00000107438,PF00412|PF00595|PF15936
ENSG00000107443,PF00134|PF02984
ENSG00000107447,PF00533|PF10391|PF14716|PF14791|PF14792
ENSG00000107485,PF00320
ENSG00000107518,PF00059|PF00431|PF01344|PF01437|PF07974|PF13418|PF13854
ENSG00000107521,
ENSG00000107537,PF05721
ENSG00000107551,PF00788|PF16517
ENSG00000107554,PF00018|PF00621|PF03114|PF07653|PF14604
ENSG00000107560,PF00168|PF09457
ENSG00000107562,PF00048
ENSG00000107566,PF01145
ENSG00000107581,PF01399
ENSG00000107593,PF08016
ENSG00000107611,PF00008|PF00431|PF07645|PF12947
ENSG00000107614,PF00145
ENSG00000107625,PF00270|PF00271|PF08152
ENSG00000107643,PF00069
ENSG00000107651,PF00536|PF02825|PF02862
ENSG00000107669,PF04376|PF04377
ENSG00000107672,PF08743|PF15412
ENSG00000107679,PF00169
ENSG00000107719,PF14566
ENSG00000107731,PF00090|PF00531|PF00791|PF07679|PF17217
ENSG00000107736,PF00028
ENSG00000107738,PF07686
ENSG00000107742,PF00086|PF07648|PF10591
ENSG00000107745,PF13202|PF13833
ENSG00000107758,PF00149
ENSG00000107771,
ENSG00000107779,PF01064|PF07714|PF08515
ENSG00000107789,PF00328
ENSG00000107796,PF00022
ENSG00000107798,PF00561|PF04083
ENSG00000107807,PF00046
ENSG00000107815,PF13481
ENSG00000107816,PF06818
ENSG00000107819,PF03820
ENSG00000107821,PF00219|PF07648|PF07679
ENSG00000107829,PF00400|PF12937
ENSG00000107831,PF00167
ENSG00000107833,PF03066
ENSG00000107854,PF00023|PF00644|PF07647|PF12796|PF13637|PF13857
ENSG00000107859,PF00046|PF03826
ENSG00000107862,PF01369|PF12783
ENSG00000107863,PF00595|PF00620|PF15410
ENSG00000107864,PF16366|PF16367
ENSG00000107872,PF00646|PF13516
ENSG00000107874,PF02845
ENSG00000107882,PF05076|PF12470
ENSG00000107890,PF00023|PF12001|PF12796|PF14915
ENSG00000107897,PF00887
ENSG00000107902,PF13242|PF13344
ENSG00000107929,PF05383
ENSG00000107937,PF06858|PF08155
ENSG00000107938,
ENSG00000107949,PF13862
ENSG00000107951,PF03828
ENSG00000107954,PF07177|PF13920
ENSG00000107957,PF00018|PF00787
ENSG00000107959,PF00675|PF05193|PF08367
ENSG00000107960,PF01336|PF09170
ENSG00000107968,PF00069
ENSG00000107984,PF04706
ENSG00000108001,PF01833|PF16422|PF16423
ENSG00000108010,PF00085|PF00462
ENSG00000108018,PF00801|PF15901|PF15902
ENSG00000108021,PF12480|PF12509
ENSG00000108039,PF00557|PF01321|PF16188|PF16189
ENSG00000108055,PF02463|PF06470
ENSG00000108061,PF00560|PF13306|PF13855
ENSG00000108064,PF00505|PF09011
ENSG00000108091,PF09755
ENSG00000108094,PF00888|PF10557
ENSG00000108100,PF00134
ENSG00000108106,PF00179
ENSG00000108107,PF01778
ENSG00000108175,PF02891
ENSG00000108176,PF00226
ENSG00000108179,PF00160
ENSG00000108187,PF02567
ENSG00000108219,PF00335
ENSG00000108231,PF03736|PF13855
ENSG00000108239,PF00566
ENSG00000108242,PF00067
ENSG00000108244,PF00038
ENSG00000108255,PF00030
ENSG00000108256,PF15293
ENSG00000108262,PF01412|PF08518|PF12205|PF12796|PF16559
ENSG00000108298,PF01280
ENSG00000108306,PF12937|PF13516
ENSG00000108309,PF02759
ENSG00000108312,PF00505|PF09011|PF14887
ENSG00000108342,PF16647
ENSG00000108344,PF01399|PF08375
ENSG00000108349,PF09405
ENSG00000108352,PF00617
ENSG00000108370,PF00610|PF00615|PF00631
ENSG00000108375,PF13639
ENSG00000108379,PF00110
ENSG00000108381,PF04952
ENSG00000108384,PF08423
ENSG00000108387,PF00735
ENSG00000108389,PF01363|PF06602
ENSG00000108395,PF00643|PF00917|PF13920
ENSG00000108405,PF00864
ENSG00000108406,PF00270|PF00271|PF00437|PF04408|PF07717
ENSG00000108417,PF00038
ENSG00000108423,PF00091
ENSG00000108424,PF02985|PF03810|PF13513
ENSG00000108433,PF12352
ENSG00000108439,PF01243|PF10590
ENSG00000108443,PF00069|PF00433
ENSG00000108448,PF00622|PF13765
ENSG00000108465,PF05600
ENSG00000108468,PF00385|PF01393
ENSG00000108469,PF00270|PF00271|PF06959|PF16124
ENSG00000108474,PF02585
ENSG00000108479,PF00288|PF08544|PF10509
ENSG00000108506,PF14750
ENSG00000108509,PF01833|PF03859
ENSG00000108510,PF06333|PF11597
ENSG00000108511,PF00046
ENSG00000108515,PF00113|PF03952
ENSG00000108518,PF00235
ENSG00000108523,PF02225|PF13639|PF17123
ENSG00000108528,PF00153
ENSG00000108551,PF00071
ENSG00000108556,PF02931|PF02932
ENSG00000108557,PF13771
ENSG00000108559,PF10168
ENSG00000108561,PF02330
ENSG00000108576,PF00209|PF03491
ENSG00000108578,PF03051
ENSG00000108582,PF00246|PF13620
ENSG00000108587,PF12352
ENSG00000108588,PF07946
ENSG00000108590,PF05669
ENSG00000108591,PF01926|PF02824|PF16897
ENSG00000108592,PF01728|PF07780|PF11861
ENSG00000108599,PF00615
ENSG00000108602,PF00171
ENSG00000108604,PF02201
ENSG00000108622,PF03921
ENSG00000108639,PF01284
ENSG00000108641,PF07162
ENSG00000108651,PF08640
ENSG00000108654,PF00270|PF00271|PF08061
ENSG00000108666,PF15053
ENSG00000108669,PF00169|PF01369
ENSG00000108671,PF01399
ENSG00000108679,PF00530|PF07707
ENSG00000108684,PF00858
ENSG00000108688,PF00048
ENSG00000108691,PF00048
ENSG00000108700,PF00048
ENSG00000108702,PF00048
ENSG00000108733,PF04757
ENSG00000108759,PF00038
ENSG00000108771,PF00271|PF04851|PF11648
ENSG00000108773,PF00439|PF00583|PF06466
ENSG00000108774,PF00071
ENSG00000108784,PF05089|PF12971|PF12972
ENSG00000108786,PF00106
ENSG00000108788,PF00010
ENSG00000108797,PF00754|PF02210
ENSG00000108798,PF07815|PF14604
ENSG00000108799,PF00856|PF11616
ENSG00000108813,PF00046
ENSG00000108819,PF00595
ENSG00000108821,PF00093|PF01391|PF01410
ENSG00000108823,PF05510
ENSG00000108825,PF01411|PF07973
ENSG00000108826,PF01016
ENSG00000108828,PF00107|PF08240|PF13602
ENSG00000108829,PF13855
ENSG00000108830,PF00071
ENSG00000108839,PF00305|PF01477
ENSG00000108840,PF00850|PF12203
ENSG00000108846,PF00005|PF00664
ENSG00000108848,PF03194
ENSG00000108849,PF00159
ENSG00000108852,PF00595|PF00625|PF02828|PF07653
ENSG00000108854,PF00168|PF00397|PF00632
ENSG00000108861,PF00782
ENSG00000108878,PF13903
ENSG00000108883,PF00009|PF00679|PF03144|PF03764|PF14492|PF16004
ENSG00000108924,PF07716
ENSG00000108932,PF07690
ENSG00000108946,PF00027|PF02197
ENSG00000108947,PF00812
ENSG00000108950,PF06702
ENSG00000108953,PF00244
ENSG00000108960,PF03006
ENSG00000108961,PF04603
ENSG00000108963,PF01866
ENSG00000108984,PF00069
ENSG00000109016,PF00106
ENSG00000109046,PF00400|PF07525
ENSG00000109047,PF13499|PF13833
ENSG00000109061,PF00063|PF01576|PF02736
ENSG00000109062,PF00595|PF09007
ENSG00000109063,PF00063|PF01576|PF02736
ENSG00000109065,PF13302
ENSG00000109066,PF01490
ENSG00000109072,PF00045|PF01033
ENSG00000109079,PF02214
ENSG00000109083,PF14931
ENSG00000109084,PF10914
ENSG00000109089,
ENSG00000109099,PF00822
ENSG00000109101,PF00250
ENSG00000109103,PF05351
ENSG00000109107,PF00274
ENSG00000109111,PF00575|PF14632|PF14633|PF14635|PF14639|PF14641|PF14878
ENSG00000109113,PF00071
ENSG00000109118,PF00628|PF16737
ENSG00000109132,PF00046
ENSG00000109133,PF03661
ENSG00000109158,PF02931|PF02932
ENSG00000109163,PF00001
ENSG00000109171,PF15301
ENSG00000109180,PF07051
ENSG00000109181,PF00201
ENSG00000109182,
ENSG00000109184,PF03556
ENSG00000109189,PF00443
ENSG00000109193,PF00685
ENSG00000109205,PF15424
ENSG00000109208,PF15621
ENSG00000109220,PF10256
ENSG00000109255,PF02070
ENSG00000109265,PF15262
ENSG00000109270,PF08923
ENSG00000109272,PF00048
ENSG00000109320,PF00531|PF00554|PF12796|PF16179
ENSG00000109321,
ENSG00000109323,PF02836
ENSG00000109332,PF00179
ENSG00000109339,PF00069
ENSG00000109381,PF00178|PF12310
ENSG00000109390,PF15088
ENSG00000109424,PF00153
ENSG00000109436,PF00566|PF02893
ENSG00000109445,PF06524
ENSG00000109452,
ENSG00000109458,PF00169
ENSG00000109466,PF00651|PF01344|PF07707
ENSG00000109471,PF00715
ENSG00000109472,PF00246|PF13620
ENSG00000109475,PF01199
ENSG00000109501,
ENSG00000109511,PF00191
ENSG00000109519,PF01025
ENSG00000109534,PF04410
ENSG00000109536,PF06229
ENSG00000109572,PF00571|PF00654
ENSG00000109576,PF00155
ENSG00000109586,PF00535|PF00652
ENSG00000109606,PF00270|PF00271|PF04408|PF07717
ENSG00000109610,PF00080
ENSG00000109618,PF05889
ENSG00000109625,PF00246|PF01392|PF13620
ENSG00000109654,PF00630|PF00643|PF01436|PF13445
ENSG00000109667,PF00083
ENSG00000109670,PF00400|PF12937
ENSG00000109674,PF00641|PF06831|PF06839
ENSG00000109680,PF00566
ENSG00000109684,PF00017
ENSG00000109685,PF00505|PF00628|PF00855|PF00856
ENSG00000109686,PF00018|PF07653|PF14604
ENSG00000109689,PF07647|PF16533
ENSG00000109705,PF00046
ENSG00000109736,PF07690
ENSG00000109738,PF02931|PF02932
ENSG00000109743,PF02267
ENSG00000109756,PF00595|PF00617|PF00618|PF00788
ENSG00000109758,PF00008|PF00039|PF00040|PF00051|PF00089
ENSG00000109762,PF00615|PF00787|PF02194|PF08628
ENSG00000109771,PF08238
ENSG00000109775,PF07910
ENSG00000109787,PF00096
ENSG00000109790,PF00651|PF01344|PF07707
ENSG00000109794,PF12516
ENSG00000109805,PF12719
ENSG00000109814,PF00984|PF03720|PF03721
ENSG00000109819,PF00076
ENSG00000109832,PF00270|PF00271
ENSG00000109846,PF00011|PF00525
ENSG00000109851,PF00046
ENSG00000109854,PF13460
ENSG00000109861,PF00112|PF08773
ENSG00000109881,PF13904
ENSG00000109906,PF00651|PF13912
ENSG00000109911,PF05625
ENSG00000109917,PF03367
ENSG00000109919,PF00153
ENSG00000109920,PF00397
ENSG00000109927,PF00094|PF00100|PF01826|PF06119|PF08742|PF12714
ENSG00000109929,PF04116
ENSG00000109943,PF07686|PF08205
ENSG00000109944,PF15261
ENSG00000109956,PF03360
ENSG00000109971,PF00012
ENSG00000109991,PF00864
ENSG00000110002,PF08487|PF13768
ENSG00000110011,PF00226
ENSG00000110013,PF03629
ENSG00000110025,PF00787|PF04212
ENSG00000110031,PF00412
ENSG00000110042,PF00097|PF02825
ENSG00000110046,PF09333|PF12624|PF13329
ENSG00000110047,PF00350|PF12763|PF16880
ENSG00000110048,PF00169|PF01237
ENSG00000110057,PF05978
ENSG00000110060,PF01416
ENSG00000110063,PF05652|PF11969
ENSG00000110066,PF00856
ENSG00000110074,PF01266
ENSG00000110075,PF04499
ENSG00000110076,PF01034|PF02210
ENSG00000110077,PF04103
ENSG00000110079,PF04103
ENSG00000110080,PF00777
ENSG00000110090,PF00755|PF16484
ENSG00000110092,PF00134|PF02984
ENSG00000110104,PF03879
ENSG00000110107,PF00400|PF04564|PF08606
ENSG00000110108,PF14965
ENSG00000110148,PF00001
ENSG00000110169,PF00045
ENSG00000110171,PF00630|PF00643|PF01436|PF13445
ENSG00000110172,PF04968|PF04969
ENSG00000110195,PF03024
ENSG00000110200,PF15243
ENSG00000110203,PF03024
ENSG00000110218,PF00876
ENSG00000110237,PF00621
ENSG00000110243,PF01442
ENSG00000110244,PF01442
ENSG00000110245,PF05778
ENSG00000110274,PF00397
ENSG00000110315,PF13920
ENSG00000110318,PF15352
ENSG00000110321,PF02020|PF02847|PF02854
ENSG00000110324,PF01108
ENSG00000110328,PF00535|PF00652
ENSG00000110330,PF00619|PF00653|PF13920
ENSG00000110344,PF04564|PF10408
ENSG00000110367,PF00270|PF00271
ENSG00000110375,PF07353
ENSG00000110395,PF00627|PF02262|PF02761|PF02762|PF14447
ENSG00000110400,PF07686|PF08205|PF13927
ENSG00000110422,PF00069
ENSG00000110427,PF12877
ENSG00000110429,PF04379|PF09346|PF12937
ENSG00000110435,PF00198|PF00364|PF02817
ENSG00000110436,PF00375
ENSG00000110442,PF07258
ENSG00000110446,PF00854
ENSG00000110448,PF00530
ENSG00000110455,PF00155
ENSG00000110484,PF01099
ENSG00000110492,PF01091|PF05196
ENSG00000110497,
ENSG00000110514,PF02141|PF03456
ENSG00000110536,PF00782
ENSG00000110583,PF00583
ENSG00000110619,PF01406
ENSG00000110628,PF07690
ENSG00000110651,PF00335
ENSG00000110660,PF06027
ENSG00000110665,PF15399
ENSG00000110675,PF04727
ENSG00000110680,PF00214
ENSG00000110693,PF00505
ENSG00000110696,PF15477
ENSG00000110697,PF02121|PF02862
ENSG00000110700,PF00312|PF08069
ENSG00000110711,PF00254
ENSG00000110713,PF04096|PF12110
ENSG00000110717,PF00037|PF12838
ENSG00000110719,PF01496
ENSG00000110721,PF01633
ENSG00000110723,
ENSG00000110756,
ENSG00000110768,PF03909|PF08567
ENSG00000110777,PF09310
ENSG00000110786,PF00102
ENSG00000110799,PF00092|PF00093|PF00094|PF01826|PF08742|PF16164
ENSG00000110801,PF13180
ENSG00000110811,PF13640
ENSG00000110841,PF00536|PF07647
ENSG00000110844,PF00397|PF01846
ENSG00000110848,PF00059
ENSG00000110851,PF00096|PF13894
ENSG00000110852,PF00059
ENSG00000110871,PF01209
ENSG00000110876,
ENSG00000110880,PF00400|PF08953|PF16300
ENSG00000110881,PF00858
ENSG00000110887,PF01266
ENSG00000110888,PF00386|PF12287
ENSG00000110900,PF00335
ENSG00000110906,PF02214
ENSG00000110911,PF01566
ENSG00000110917,PF11721
ENSG00000110921,PF00288|PF08544
ENSG00000110925,PF16019
ENSG00000110931,PF00069
ENSG00000110934,PF03114
ENSG00000110944,PF16649
ENSG00000110955,PF00006|PF02874
ENSG00000110958,PF04969
ENSG00000110975,PF00168
ENSG00000110987,PF04714
ENSG00000111011,PF15477
ENSG00000111012,PF00067
ENSG00000111046,PF00010|PF01586
ENSG00000111049,PF00010|PF01586|PF12232
ENSG00000111052,PF00595|PF02828
ENSG00000111057,PF00038
ENSG00000111058,PF00501|PF13193|PF16177
ENSG00000111077,PF00017|PF08416|PF10409
ENSG00000111087,PF00096
ENSG00000111110,PF00481
ENSG00000111142,PF00557
ENSG00000111144,PF01433|PF09127
ENSG00000111145,PF00178
ENSG00000111181,PF00209
ENSG00000111186,PF00110
ENSG00000111196,PF02792
ENSG00000111199,PF00023|PF00520
ENSG00000111203,PF15907
ENSG00000111206,PF00250
ENSG00000111215,PF15240
ENSG00000111218,PF06325
ENSG00000111224,PF00644|PF02825
ENSG00000111229,PF04062
ENSG00000111231,PF03029
ENSG00000111237,PF12850
ENSG00000111241,PF00167
ENSG00000111245,PF13405
ENSG00000111247,PF15696
ENSG00000111249,PF00046|PF02376
ENSG00000111252,PF00017|PF00169|PF08916
ENSG00000111254,PF05716|PF10522
ENSG00000111261,PF07502
ENSG00000111262,PF00520|PF02214
ENSG00000111266,PF00581|PF00782
ENSG00000111269,PF07716
ENSG00000111271,PF00441|PF01636|PF02770|PF02771|PF13419
ENSG00000111275,PF00171
ENSG00000111276,PF02234
ENSG00000111291,PF00003
ENSG00000111300,PF09797
ENSG00000111305,PF07803
ENSG00000111319,PF00858
ENSG00000111321,PF00020
ENSG00000111325,
ENSG00000111328,PF09806
ENSG00000111331,PF01909|PF10421
ENSG00000111335,PF01909|PF10421
ENSG00000111339,PF01129
ENSG00000111341,
ENSG00000111344,PF00168|PF00169|PF00616|PF00779
ENSG00000111348,PF02115
ENSG00000111358,PF03850
ENSG00000111361,PF01008
ENSG00000111364,PF00270|PF00271|PF13959
ENSG00000111371,PF01490
ENSG00000111404,PF00071
ENSG00000111405,PF01033|PF09412
ENSG00000111412,PF10218
ENSG00000111424,PF00104|PF00105
ENSG00000111432,PF01392|PF01534
ENSG00000111445,PF00004|PF03215|PF08542|PF13177
ENSG00000111450,PF00804|PF05739
ENSG00000111452,PF00002|PF01825|PF13385
ENSG00000111481,PF01217
ENSG00000111490,PF00566|PF15733
ENSG00000111530,PF08623
ENSG00000111536,PF00726
ENSG00000111537,PF00714
ENSG00000111540,PF00071
ENSG00000111554,PF15501
ENSG00000111581,PF04121
ENSG00000111596,PF04153
ENSG00000111602,PF04821|PF05029
ENSG00000111605,PF00076
ENSG00000111615,
ENSG00000111639,PF10244
ENSG00000111640,PF00044|PF02800
ENSG00000111641,PF01189|PF08062|PF17125
ENSG00000111642,PF00176|PF00271|PF00385|PF00628|PF06461|PF06465|PF08073|PF08074
ENSG00000111644,PF07222
ENSG00000111647,PF12624
ENSG00000111652,PF01399
ENSG00000111653,PF12998
ENSG00000111664,PF00400
ENSG00000111665,
ENSG00000111666,PF01066
ENSG00000111667,PF00443|PF00627|PF02148
ENSG00000111669,PF00121
ENSG00000111670,PF00066|PF06464|PF11380|PF17101|PF17102|PF17103
ENSG00000111671,PF00622|PF07525
ENSG00000111674,PF00113|PF03952
ENSG00000111676,PF03154
ENSG00000111678,PF14974
ENSG00000111679,PF00017|PF00102
ENSG00000111684,PF03062
ENSG00000111696,PF05761
ENSG00000111700,PF03137|PF07648
ENSG00000111701,PF08210
ENSG00000111704,PF00046
ENSG00000111707,PF08598
ENSG00000111711,PF04178
ENSG00000111713,PF05693
ENSG00000111716,PF00056|PF02866
ENSG00000111725,PF04739|PF16561
ENSG00000111726,PF02348
ENSG00000111727,PF01344|PF13415|PF13854
ENSG00000111728,PF00777
ENSG00000111729,PF00059
ENSG00000111731,PF00168
ENSG00000111732,PF08210
ENSG00000111737,PF00071
ENSG00000111752,PF00536|PF16616
ENSG00000111775,PF02046
ENSG00000111780,PF02686
ENSG00000111783,PF02257
ENSG00000111785,PF10165
ENSG00000111786,PF00076
ENSG00000111790,PF05769
ENSG00000111796,PF00059
ENSG00000111799,PF00041|PF00092|PF01391
ENSG00000111801,PF00622|PF07686|PF13765
ENSG00000111802,PF03372|PF14555
ENSG00000111816,PF00017|PF00018|PF07714
ENSG00000111817,PF16332
ENSG00000111832,PF05773|PF16543
ENSG00000111834,PF04712
ENSG00000111837,PF00069
ENSG00000111843,PF03647
ENSG00000111845,PF00400
ENSG00000111846,PF02485
ENSG00000111850,PF14937
ENSG00000111859,PF00018|PF08824|PF12026|PF14604
ENSG00000111860,
ENSG00000111863,PF04750
ENSG00000111875,PF04729
ENSG00000111877,PF00493|PF17207
ENSG00000111879,PF15665
ENSG00000111880,PF00782|PF01331|PF03919
ENSG00000111885,PF01532
ENSG00000111886,PF02931|PF02932
ENSG00000111897,PF03348
ENSG00000111906,PF13023
ENSG00000111907,PF04201
ENSG00000111911,PF11969
ENSG00000111912,PF01476|PF07534
ENSG00000111913,PF15903
ENSG00000111961,PF00536|PF07647|PF07653|PF12485
ENSG00000111962,PF03567
ENSG00000111971,
ENSG00000111981,PF00129
ENSG00000112029,PF00646
ENSG00000112031,PF00472|PF03462
ENSG00000112033,PF00104|PF00105
ENSG00000112038,PF00001
ENSG00000112039,PF11510
ENSG00000112041,PF01167
ENSG00000112053,PF00916|PF01740
ENSG00000112062,PF00069
ENSG00000112077,PF00909
ENSG00000112078,PF16017
ENSG00000112079,PF00069|PF00433
ENSG00000112081,PF00076
ENSG00000112096,PF00081|PF02777
ENSG00000112110,PF00861
ENSG00000112115,PF06083
