Gene stable ID,SMART domains ID
ENSG00000172468,SM00415
ENSG00000276355,SM00409
ENSG00000143333,SM00315
ENSG00000262218,
ENSG00000172468,
ENSG00000129473,SM00337
ENSG00000255823,
ENSG00000270181,SM00484
ENSG00000270181,SM00279
ENSG00000270181,SM00485
ENSG00000150459,
ENSG00000185130,SM00427
ENSG00000118655,
ENSG00000270181,
ENSG00000196747,SM00414
ENSG00000170374,SM00355
ENSG00000164318,SM00179
ENSG00000164318,SM00181
ENSG00000164318,SM00060
ENSG00000164318,SM00282
ENSG00000067048,SM00490
ENSG00000067048,SM00487
ENSG00000233954,
ENSG00000067048,
ENSG00000117114,SM00284
ENSG00000117114,SM00303
ENSG00000117114,SM00008
ENSG00000268447,SM00349
ENSG00000170374,
ENSG00000278828,SM00428
ENSG00000164318,
ENSG00000138614,
ENSG00000134343,
ENSG00000244444,SM00181
ENSG00000244444,SM00179
ENSG00000161664,
ENSG00000183773,
ENSG00000167562,SM00349
ENSG00000140545,SM00181
ENSG00000140545,SM00231
ENSG00000167562,SM00355
ENSG00000144655,
ENSG00000161664,SM00969
ENSG00000161664,SM00248
ENSG00000203880,
ENSG00000150401,
ENSG00000134762,SM00112
ENSG00000134762,SM01055
ENSG00000139508,
ENSG00000134762,
ENSG00000100836,SM00360
ENSG00000101290,
ENSG00000273814,
ENSG00000117114,
ENSG00000140332,SM00320
ENSG00000254875,
ENSG00000198482,SM00355
ENSG00000160345,
ENSG00000134602,SM00220
ENSG00000235068,SM00389
ENSG00000235068,SM00352
ENSG00000100836,
ENSG00000165312,
ENSG00000214860,
ENSG00000198482,SM00349
ENSG00000014641,
ENSG00000167635,SM00355
ENSG00000198482,
ENSG00000206331,
ENSG00000122140,
ENSG00000136122,
ENSG00000134242,SM00194
ENSG00000110315,SM00184
ENSG00000110315,
ENSG00000134899,SM00484
ENSG00000134899,SM00485
ENSG00000134899,SM00279
ENSG00000134899,
ENSG00000196357,SM00355
ENSG00000196357,SM00349
ENSG00000214717,
ENSG00000214717,SM00614
ENSG00000171243,
ENSG00000267635,
ENSG00000115415,SM00964
ENSG00000131375,
ENSG00000205858,
ENSG00000188818,
ENSG00000267728,
ENSG00000140332,
ENSG00000262512,
ENSG00000065526,SM00360
ENSG00000143195,SM00409
ENSG00000187601,SM01373
ENSG00000134901,SM00557
ENSG00000134901,SM00672
ENSG00000185591,
ENSG00000247746,
ENSG00000262749,
ENSG00000085840,
ENSG00000263090,
ENSG00000169084,
ENSG00000134897,
ENSG00000085840,SM00382
ENSG00000085840,SM01074
ENSG00000085840,SM00439
ENSG00000274437,
ENSG00000274958,
ENSG00000162572,
ENSG00000103769,SM00174
ENSG00000103769,SM00173
ENSG00000103769,SM00175
ENSG00000138346,
ENSG00000185591,SM00355
ENSG00000099949,SM00225
ENSG00000099949,SM00612
ENSG00000099949,
ENSG00000071539,SM00382
ENSG00000071539,
ENSG00000115540,SM01388
ENSG00000103769,SM00176
ENSG00000154639,SM00409
ENSG00000154639,SM00408
ENSG00000154639,SM00406
ENSG00000214943,
ENSG00000180957,
ENSG00000154845,
ENSG00000143951,
ENSG00000169896,SM00327
ENSG00000169896,SM00191
ENSG00000122870,SM00322
ENSG00000122870,SM00454
ENSG00000163618,SM00233
ENSG00000163618,SM01145
ENSG00000122870,
ENSG00000154639,
ENSG00000163618,
ENSG00000141744,
ENSG00000169896,
ENSG00000163389,SM00672
ENSG00000163389,
ENSG00000275837,
ENSG00000015153,SM00547
ENSG00000131375,SM00720
ENSG00000131375,SM00745
ENSG00000131375,SM00230
ENSG00000115540,
ENSG00000086544,
ENSG00000134242,SM00404
ENSG00000249115,
ENSG00000136828,SM00233
ENSG00000136828,SM00147
ENSG00000015153,
ENSG00000166428,SM00155
ENSG00000253626,SM01376
ENSG00000101391,
ENSG00000270757,SM01388
ENSG00000270757,SM00883
ENSG00000136205,
ENSG00000262542,
ENSG00000136828,
ENSG00000077327,SM00185
ENSG00000166428,
ENSG00000077312,
ENSG00000134242,
ENSG00000185567,
ENSG00000262221,
ENSG00000132376,SM00128
ENSG00000129951,SM00014
ENSG00000115541,SM00883
ENSG00000187676,
ENSG00000115541,
ENSG00000077312,SM00360
ENSG00000185567,SM00228
ENSG00000275221,SM00414
ENSG00000163739,SM00199
ENSG00000100154,SM00028
ENSG00000189299,SM00339
ENSG00000273542,SM00803
ENSG00000273542,SM00417
ENSG00000129951,
ENSG00000100154,
ENSG00000184357,SM00526
ENSG00000170801,SM00280
ENSG00000170801,SM00228
ENSG00000170801,SM00121
ENSG00000113396,
ENSG00000083520,SM00670
ENSG00000083520,SM00955
ENSG00000276368,SM00414
ENSG00000109047,SM00054
ENSG00000271383,SM01148
ENSG00000145014,
ENSG00000262594,
ENSG00000271383,SM00181
ENSG00000271383,SM00179
ENSG00000173221,
ENSG00000278677,SM00414
ENSG00000224496,SM00184
ENSG00000263263,
ENSG00000197238,SM00803
ENSG00000197238,SM00417
ENSG00000163737,SM00199
ENSG00000275126,SM00803
ENSG00000275126,SM00417
ENSG00000206324,
ENSG00000275379,SM00428
ENSG00000206324,SM00563
ENSG00000233822,SM00427
ENSG00000204899,
ENSG00000166923,SM00041
ENSG00000225987,SM00389
ENSG00000074621,
ENSG00000163736,SM00199
ENSG00000166923,
ENSG00000115419,SM00248
ENSG00000115419,
ENSG00000197153,SM00428
ENSG00000164292,
ENSG00000028310,
ENSG00000273703,SM00427
ENSG00000136859,SM00186
ENSG00000163735,SM00199
ENSG00000276903,SM00414
ENSG00000187140,SM00339
ENSG00000132376,
ENSG00000161610,
ENSG00000232641,
ENSG00000262896,
ENSG00000164292,SM00225
ENSG00000126267,
ENSG00000174485,
ENSG00000101391,SM00729
ENSG00000206285,
ENSG00000150403,
ENSG00000144381,
ENSG00000262573,
ENSG00000184194,
ENSG00000028310,SM00297
ENSG00000083535,
ENSG00000232641,SM00409
ENSG00000232641,SM00406
ENSG00000041802,
ENSG00000135956,
ENSG00000172139,
ENSG00000136205,SM00252
ENSG00000136205,SM00462
ENSG00000136205,SM00404
ENSG00000136205,SM01326
ENSG00000006468,SM00413
ENSG00000159200,
ENSG00000257704,
ENSG00000006468,
ENSG00000275736,SM00409
ENSG00000197405,
ENSG00000105668,
ENSG00000143569,SM00165
ENSG00000136205,SM00109
ENSG00000106771,
ENSG00000002016,
ENSG00000273831,
ENSG00000134830,
ENSG00000025772,SM00028
ENSG00000273079,
ENSG00000123815,
ENSG00000175130,
ENSG00000273859,SM00314
ENSG00000134709,
ENSG00000273859,
ENSG00000165819,
ENSG00000138829,SM00179
ENSG00000138829,SM00181
ENSG00000260230,SM00664
ENSG00000083750,
ENSG00000101104,SM00361
ENSG00000101104,SM00360
ENSG00000178449,
ENSG00000083097,
ENSG00000275736,
ENSG00000273079,SM00079
ENSG00000273079,SM00918
ENSG00000143569,
ENSG00000162526,
ENSG00000174485,SM00799
ENSG00000174485,SM00801
ENSG00000174485,SM00800
ENSG00000156983,SM00293
ENSG00000156983,SM00297
ENSG00000156983,SM00249
ENSG00000162526,SM00220
ENSG00000115652,
ENSG00000225828,
ENSG00000089356,
ENSG00000237508,SM00407
ENSG00000013392,SM00591
ENSG00000188493,
ENSG00000237508,
ENSG00000134318,SM00109
ENSG00000134318,SM00233
ENSG00000134318,SM00220
ENSG00000134318,SM00133
ENSG00000100804,
ENSG00000116670,
ENSG00000156983,
ENSG00000130234,
ENSG00000276536,SM00174
ENSG00000276536,SM00173
ENSG00000276536,SM00175
ENSG00000164303,
ENSG00000099954,SM00297
ENSG00000121594,SM00409
ENSG00000276536,
ENSG00000115275,
ENSG00000064999,SM00454
ENSG00000064999,SM00248
ENSG00000064999,SM00462
ENSG00000169851,SM00112
ENSG00000206526,
ENSG00000092203,
ENSG00000171813,
ENSG00000099954,
ENSG00000101104,SM00517
ENSG00000119684,SM00853
ENSG00000119684,SM01340
ENSG00000013375,
ENSG00000119684,
ENSG00000171813,SM00293
ENSG00000164105,
ENSG00000169851,
ENSG00000139624,SM00724
ENSG00000163734,SM00199
ENSG00000139624,
ENSG00000092203,SM00398
ENSG00000113845,
ENSG00000140557,
ENSG00000275873,
ENSG00000135824,SM00315
ENSG00000115756,
ENSG00000134046,SM00391
ENSG00000101104,
ENSG00000124260,SM01392
ENSG00000124260,SM01373
ENSG00000135824,
ENSG00000134046,
ENSG00000275722,SM00263
ENSG00000196388,
ENSG00000124260,
ENSG00000115756,SM00054
ENSG00000102387,SM01370
ENSG00000183747,
ENSG00000129472,SM00174
ENSG00000129472,SM00176
ENSG00000129472,SM00173
ENSG00000129472,SM00175
ENSG00000143363,SM01131
ENSG00000198483,SM00248
ENSG00000115295,SM00248
ENSG00000115295,SM01052
ENSG00000181555,SM00570
ENSG00000168591,SM00213
ENSG00000151413,
ENSG00000158882,
ENSG00000154640,SM00099
ENSG00000185303,SM00034
ENSG00000185303,
ENSG00000181555,
ENSG00000168591,
ENSG00000178999,SM00220
ENSG00000131725,SM00320
ENSG00000143363,
ENSG00000078070,SM00878
ENSG00000115295,
ENSG00000116745,
ENSG00000170955,
ENSG00000106976,SM00053
ENSG00000106976,SM00302
ENSG00000106976,SM00233
ENSG00000095203,SM01196
ENSG00000095203,SM00295
ENSG00000095203,SM01195
ENSG00000278843,SM00235
ENSG00000278843,SM00120
ENSG00000144021,SM00320
ENSG00000181555,SM00317
ENSG00000181555,SM00508
ENSG00000275861,SM00164
ENSG00000169087,SM00558
ENSG00000178999,
ENSG00000104140,SM00174
ENSG00000104140,SM00175
ENSG00000104140,SM00173
ENSG00000080644,
ENSG00000213760,
ENSG00000132938,
ENSG00000278843,
ENSG00000237703,SM00449
ENSG00000237703,SM00336
ENSG00000237703,SM00589
ENSG00000237703,SM00184
ENSG00000177294,
ENSG00000181555,SM00456
ENSG00000134765,SM00112
ENSG00000134765,SM01055
ENSG00000101160,SM00645
ENSG00000167858,
ENSG00000182154,
ENSG00000174939,
ENSG00000204511,
ENSG00000184182,
ENSG00000277808,SM01083
ENSG00000108509,SM01076
ENSG00000143612,
ENSG00000104142,
ENSG00000133105,SM00192
ENSG00000133105,SM00369
ENSG00000147003,
ENSG00000273976,
ENSG00000277114,
ENSG00000169684,
ENSG00000124449,
ENSG00000168827,SM00889
ENSG00000168827,SM00838
ENSG00000078070,
ENSG00000143127,SM00327
ENSG00000143127,SM00191
ENSG00000067141,SM00408
ENSG00000067141,SM00060
ENSG00000067141,SM00409
ENSG00000204498,
ENSG00000168827,
ENSG00000173141,
ENSG00000106976,
ENSG00000277730,
ENSG00000238196,SM00181
ENSG00000238196,SM00004
ENSG00000238196,SM00179
ENSG00000238196,SM01338
ENSG00000238196,SM00248
ENSG00000238196,SM01339
ENSG00000138463,
ENSG00000130717,
ENSG00000112599,SM00054
ENSG00000184205,
ENSG00000174943,SM00225
ENSG00000131269,SM00382
ENSG00000165480,
ENSG00000079257,
ENSG00000169260,SM00355
ENSG00000169260,SM00349
ENSG00000237052,SM00390
ENSG00000174943,
ENSG00000133433,
ENSG00000048544,SM01403
ENSG00000237052,
ENSG00000081041,SM00199
ENSG00000131269,
ENSG00000060971,
ENSG00000157954,SM00320
ENSG00000170298,SM00908
ENSG00000170298,SM00276
ENSG00000226060,SM00336
ENSG00000226060,SM00184
ENSG00000226060,SM00589
ENSG00000226060,SM00449
ENSG00000134755,SM00112
ENSG00000134755,SM01055
ENSG00000170298,
ENSG00000140030,
ENSG00000196739,SM00038
ENSG00000196739,SM00210
ENSG00000011590,SM00225
ENSG00000011590,SM00355
ENSG00000116824,
ENSG00000111726,
ENSG00000109756,
ENSG00000110944,
ENSG00000204822,
ENSG00000230254,SM00407
ENSG00000196739,
ENSG00000083067,
ENSG00000178562,SM00406
ENSG00000159086,
ENSG00000167114,
ENSG00000178562,
ENSG00000198563,
ENSG00000111728,
ENSG00000222028,
ENSG00000173262,
ENSG00000005469,
ENSG00000128040,SM00280
ENSG00000153914,
ENSG00000115758,
ENSG00000128040,
ENSG00000115282,
ENSG00000169953,SM00415
ENSG00000099977,
ENSG00000109756,SM00229
ENSG00000109756,SM00100
ENSG00000109756,SM00147
ENSG00000109756,SM00314
ENSG00000109756,SM00228
ENSG00000121775,
ENSG00000278016,SM00674
ENSG00000206525,
ENSG00000148826,SM00389
ENSG00000153914,SM00360
ENSG00000099974,
ENSG00000074416,
ENSG00000102931,
ENSG00000155304,
ENSG00000117226,
ENSG00000115282,SM00028
ENSG00000157613,SM00338
ENSG00000108509,SM00015
ENSG00000091986,
ENSG00000122852,SM00034
ENSG00000157613,
ENSG00000167676,
ENSG00000139880,SM00112
ENSG00000072952,
ENSG00000236396,
ENSG00000172232,SM00020
ENSG00000102934,
ENSG00000099840,
ENSG00000128923,
ENSG00000121774,SM00322
ENSG00000122852,
ENSG00000168334,
ENSG00000183779,
ENSG00000167766,SM00349
ENSG00000130714,SM00472
ENSG00000153563,SM00409
ENSG00000153563,SM00406
ENSG00000135637,
ENSG00000268655,
ENSG00000121774,
ENSG00000186862,
ENSG00000181381,SM00490
ENSG00000181381,SM00487
ENSG00000167766,SM00355
ENSG00000181381,
ENSG00000169239,
ENSG00000167766,
ENSG00000126953,
ENSG00000172081,SM01388
ENSG00000130830,SM00072
ENSG00000130830,SM00326
ENSG00000130830,SM00228
ENSG00000172081,
ENSG00000186862,SM00228
ENSG00000272670,SM00239
ENSG00000169239,SM01057
ENSG00000133800,SM00445
ENSG00000148481,
ENSG00000145439,
ENSG00000133800,
ENSG00000088881,SM00429
ENSG00000130830,
ENSG00000107816,
ENSG00000011677,
ENSG00000068383,SM00128
ENSG00000008226,
ENSG00000198563,SM00490
ENSG00000198563,SM00487
ENSG00000145439,SM00822
ENSG00000068383,
ENSG00000044459,
ENSG00000153002,SM00631
ENSG00000128917,SM00179
ENSG00000128917,SM00181
ENSG00000128917,SM00051
ENSG00000153002,
ENSG00000088881,
ENSG00000253831,SM00413
ENSG00000223957,
ENSG00000106524,SM00248
ENSG00000106524,
ENSG00000113407,SM00863
ENSG00000267631,SM00068
ENSG00000113407,
ENSG00000167674,SM00293
ENSG00000206524,
ENSG00000148481,SM01174
ENSG00000167674,
ENSG00000104827,SM00068
ENSG00000172007,SM00176
ENSG00000172007,SM00175
ENSG00000172007,SM00173
ENSG00000172007,SM00174
ENSG00000182247,SM00212
ENSG00000206522,
ENSG00000267335,SM00068
ENSG00000182247,
ENSG00000143194,
ENSG00000163751,SM00631
ENSG00000104818,SM00068
ENSG00000196993,
ENSG00000137463,
ENSG00000140829,SM00487
ENSG00000140829,SM00847
ENSG00000140829,SM00490
ENSG00000140829,
ENSG00000172014,SM00248
ENSG00000254870,
ENSG00000172014,
ENSG00000124496,SM00717
ENSG00000124496,SM00355
ENSG00000124496,SM01189
ENSG00000128965,
ENSG00000109390,
ENSG00000148399,SM00320
ENSG00000187715,SM00875
ENSG00000187715,SM00225
ENSG00000187715,SM00612
ENSG00000120549,
ENSG00000174948,
ENSG00000134247,SM00409
ENSG00000134247,SM00406
ENSG00000184182,SM00212
ENSG00000198457,
ENSG00000130714,
ENSG00000223496,
ENSG00000237727,
ENSG00000135409,
ENSG00000102974,SM00355
ENSG00000164106,
ENSG00000074657,SM00355
ENSG00000137776,SM00513
ENSG00000137776,SM00360
ENSG00000137776,
ENSG00000074657,
ENSG00000161265,
ENSG00000163738,
ENSG00000129116,SM00408
ENSG00000129116,SM00409
ENSG00000148942,
ENSG00000275152,SM00199
ENSG00000129116,
ENSG00000275152,
ENSG00000223572,
ENSG00000159212,
ENSG00000261701,SM00020
ENSG00000261701,
ENSG00000163599,SM00406
ENSG00000163599,SM00409
ENSG00000161265,SM00361
ENSG00000161265,SM00356
ENSG00000073910,
ENSG00000117036,SM00413
ENSG00000163599,
ENSG00000137814,
ENSG00000115145,SM00726
ENSG00000115145,SM00326
ENSG00000115145,SM00288
ENSG00000234746,
ENSG00000106701,SM00502
ENSG00000168310,SM00348
ENSG00000188223,
ENSG00000168310,
ENSG00000165443,
ENSG00000126246,
ENSG00000157450,
ENSG00000106701,SM00449
ENSG00000107295,SM00721
ENSG00000107295,SM00326
ENSG00000206517,
ENSG00000143257,SM00399
ENSG00000090861,SM00863
ENSG00000265241,SM00360
ENSG00000138100,SM00336
ENSG00000138100,SM00184
ENSG00000127418,SM00409
ENSG00000127418,SM00408
ENSG00000220550,
ENSG00000127418,
ENSG00000087502,
ENSG00000267796,
ENSG00000136144,SM00225
ENSG00000268089,
ENSG00000163794,SM00039
ENSG00000182902,
ENSG00000236236,SM00186
ENSG00000236236,SM00060
ENSG00000146197,SM00181
ENSG00000146197,SM00179
ENSG00000146197,SM01411
ENSG00000146197,SM00042
ENSG00000084092,
ENSG00000164134,SM00028
ENSG00000131779,
ENSG00000132330,
ENSG00000101292,
ENSG00000168329,
ENSG00000173166,SM00314
ENSG00000173166,SM00233
ENSG00000100968,SM00429
ENSG00000064763,
ENSG00000272031,SM00248
ENSG00000163600,
ENSG00000164134,
ENSG00000221829,
ENSG00000271601,
ENSG00000106692,
ENSG00000134256,SM00406
ENSG00000134256,SM00409
ENSG00000143257,SM00430
ENSG00000154642,
ENSG00000047315,
ENSG00000282752,SM00577
ENSG00000282752,SM00292
ENSG00000282752,
ENSG00000173166,
ENSG00000174442,
ENSG00000275688,SM00199
ENSG00000275718,SM00199
ENSG00000234443,
ENSG00000121851,
ENSG00000205581,SM00527
ENSG00000189052,SM00068
ENSG00000157450,SM00184
ENSG00000282665,
ENSG00000258984,
ENSG00000276409,SM00199
ENSG00000105483,
ENSG00000259101,SM00409
ENSG00000117971,
ENSG00000272333,SM00317
ENSG00000272333,SM00249
ENSG00000272333,SM00508
ENSG00000272333,SM00542
ENSG00000272333,SM00541
ENSG00000147872,
ENSG00000280778,
ENSG00000101751,
ENSG00000185721,
ENSG00000221829,SM00028
ENSG00000213030,SM00068
ENSG00000276409,
ENSG00000236672,
ENSG00000140932,
ENSG00000205155,
ENSG00000100968,
ENSG00000087245,SM00235
ENSG00000087245,SM00120
ENSG00000087245,SM00059
ENSG00000121989,SM00220
ENSG00000267120,
ENSG00000102962,SM00199
ENSG00000150867,SM00330
ENSG00000148541,
ENSG00000166068,SM00461
ENSG00000087245,
ENSG00000163781,SM00292
ENSG00000266524,SM00204
ENSG00000159648,
ENSG00000153976,
ENSG00000243003,SM00409
ENSG00000163781,
ENSG00000263761,SM00204
ENSG00000237482,
ENSG00000228712,SM00822
ENSG00000167118,
ENSG00000278032,
ENSG00000265203,SM00245
ENSG00000179934,
ENSG00000171621,SM00969
ENSG00000171621,SM00449
ENSG00000265763,SM00355
ENSG00000174444,
ENSG00000171621,
ENSG00000196337,SM00068
ENSG00000103196,SM00198
ENSG00000103196,SM00603
ENSG00000103196,
ENSG00000206516,
ENSG00000283663,
ENSG00000225950,SM00140
ENSG00000077044,SM00045
ENSG00000077044,SM00233
ENSG00000077044,SM00109
ENSG00000077044,SM00046
ENSG00000077044,SM00454
ENSG00000129353,
ENSG00000134815,SM00487
ENSG00000134815,SM00847
ENSG00000134815,SM00490
ENSG00000185442,
ENSG00000077044,
ENSG00000257017,SM00020
ENSG00000172795,SM01125
ENSG00000172795,
ENSG00000221867,SM01373
ENSG00000221867,SM01392
ENSG00000224378,SM00407
ENSG00000134815,
ENSG00000122912,
ENSG00000136261,SM00515
ENSG00000100852,
ENSG00000204406,SM00391
ENSG00000137094,SM00271
ENSG00000278032,SM00134
ENSG00000170142,SM00212
ENSG00000060718,SM00210
ENSG00000060718,SM00282
ENSG00000060718,SM00038
ENSG00000276950,
ENSG00000137094,
ENSG00000060718,
ENSG00000006210,SM00199
ENSG00000006210,
ENSG00000100852,SM00324
ENSG00000100852,SM00441
ENSG00000175065,SM00112
ENSG00000198049,SM01164
ENSG00000136261,
ENSG00000172785,
ENSG00000047365,SM00105
ENSG00000047365,SM00324
ENSG00000047365,SM00233
ENSG00000047365,SM00454
ENSG00000004534,SM00443
ENSG00000130770,
ENSG00000144659,
ENSG00000268902,
ENSG00000047365,
ENSG00000232126,SM00407
ENSG00000198842,SM00195
ENSG00000138443,SM00326
ENSG00000204406,
ENSG00000134760,SM00112
ENSG00000134716,
ENSG00000138443,
ENSG00000163171,SM00285
ENSG00000204406,SM00293
ENSG00000163171,
ENSG00000058866,SM00045
ENSG00000058866,SM00109
ENSG00000058866,SM00046
ENSG00000058866,SM00054
ENSG00000134760,
ENSG00000071967,SM00665
ENSG00000188501,
ENSG00000103005,
ENSG00000265190,
ENSG00000143167,SM00408
ENSG00000143167,SM00406
ENSG00000143167,SM00409
ENSG00000228859,
ENSG00000143167,
ENSG00000071967,
ENSG00000148337,SM00355
ENSG00000148337,SM00451
ENSG00000004534,SM00360
ENSG00000232593,
ENSG00000171444,
ENSG00000171612,
ENSG00000118514,
ENSG00000010671,SM00252
ENSG00000010671,SM00326
ENSG00000010671,SM00219
ENSG00000010671,SM00107
ENSG00000010671,SM00233
ENSG00000178921,
ENSG00000006695,
ENSG00000186111,SM00330
ENSG00000124160,
ENSG00000163106,
ENSG00000257017,
ENSG00000169016,
ENSG00000204580,
ENSG00000171444,SM00054
ENSG00000004534,
ENSG00000084093,SM00355
ENSG00000257017,SM00032
ENSG00000101665,SM00523
ENSG00000101665,SM00524
ENSG00000212122,SM00220
ENSG00000074054,SM01349
ENSG00000265190,SM00335
ENSG00000166188,SM00355
ENSG00000166188,
ENSG00000206531,
ENSG00000148655,
ENSG00000115947,SM00382
ENSG00000244405,SM00413
ENSG00000118557,
ENSG00000244405,
ENSG00000110768,SM00751
ENSG00000078081,
ENSG00000144644,
ENSG00000224393,
ENSG00000115947,
ENSG00000074054,
ENSG00000178921,SM01211
ENSG00000005486,
ENSG00000262334,
ENSG00000148337,
ENSG00000163453,SM00121
ENSG00000163453,SM00409
ENSG00000163453,SM00280
ENSG00000170581,SM00252
ENSG00000170581,SM00964
ENSG00000169016,SM01372
ENSG00000177706,
ENSG00000100300,
ENSG00000198089,
ENSG00000110768,
ENSG00000116830,SM00487
ENSG00000116830,SM00490
ENSG00000159720,
ENSG00000185453,
ENSG00000256892,
ENSG00000232126,
ENSG00000170581,
ENSG00000162598,
ENSG00000277140,SM00360
ENSG00000171094,SM00219
ENSG00000171094,SM00192
ENSG00000176971,
ENSG00000067606,SM00220
ENSG00000067606,SM00666
ENSG00000067606,SM00133
ENSG00000067606,SM00109
ENSG00000277140,
ENSG00000102970,SM00199
ENSG00000067606,
ENSG00000114021,
ENSG00000164112,
ENSG00000178971,
ENSG00000226127,SM00406
ENSG00000226127,SM00407
ENSG00000226127,SM00409
ENSG00000111642,SM01146
ENSG00000111642,SM01147
ENSG00000111642,SM00490
ENSG00000111642,SM00249
ENSG00000111642,SM00298
ENSG00000111642,SM00487
ENSG00000226127,
ENSG00000173517,SM00220
ENSG00000167925,
ENSG00000003756,SM00360
ENSG00000003756,SM00547
ENSG00000003756,SM00443
ENSG00000130055,
ENSG00000198380,
ENSG00000169876,SM00200
ENSG00000003756,
ENSG00000278823,SM01203
ENSG00000169876,
ENSG00000173517,
ENSG00000278823,
ENSG00000129151,
ENSG00000184524,
ENSG00000278268,
ENSG00000282074,
ENSG00000024048,SM00396
ENSG00000111642,
ENSG00000163606,
ENSG00000070159,SM00194
ENSG00000070159,SM00404
ENSG00000070159,SM00295
ENSG00000070159,SM01196
ENSG00000070159,SM00228
ENSG00000232839,SM00184
ENSG00000232839,SM00336
ENSG00000140830,SM01410
ENSG00000275543,
ENSG00000283683,
ENSG00000034971,
ENSG00000140830,
ENSG00000171094,
ENSG00000198105,SM00349
ENSG00000114346,SM00292
ENSG00000114346,SM00325
ENSG00000034971,SM00284
ENSG00000257529,
ENSG00000198105,SM00355
ENSG00000114346,
ENSG00000124688,
ENSG00000081386,SM00355
ENSG00000081386,SM00349
ENSG00000102393,
ENSG00000196550,
ENSG00000102595,
ENSG00000130766,
ENSG00000226788,SM00184
ENSG00000134744,
ENSG00000159753,SM00368
ENSG00000168488,SM01272
ENSG00000159753,
ENSG00000162585,
ENSG00000105771,
ENSG00000242386,SM00407
ENSG00000230463,SM00407
ENSG00000230463,SM00921
ENSG00000266028,
ENSG00000146282,SM00836
ENSG00000232839,SM00449
ENSG00000232839,SM00589
ENSG00000263464,
ENSG00000196597,SM00349
ENSG00000196597,SM00355
ENSG00000277789,
ENSG00000241343,
ENSG00000146282,
ENSG00000278787,SM00396
ENSG00000278787,
ENSG00000196597,
ENSG00000232839,
ENSG00000169884,SM00097
ENSG00000242386,SM00921
ENSG00000281847,
ENSG00000166311,SM00741
ENSG00000169884,
ENSG00000274641,SM00427
ENSG00000281847,SM00396
